pxd	run	source_parquet	coverage	scoring_mode	tissue	confidence	tissue_2	confidence_2	tissue_3	confidence_3	tissue_4	confidence_4	tissue_5	confidence_5
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_057	sample_nsaf_matrix.parquet	0.4698	predict_proba	Brain	0.4712	Lung	0.0592	Pituitary gland	0.0555	Bone marrow	0.0484	Testis	0.0342
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_058	sample_nsaf_matrix.parquet	0.4778	predict_proba	Brain	0.4998	Pituitary gland	0.0556	Bone marrow	0.0465	Lung	0.045	Testis	0.0303
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_059	sample_nsaf_matrix.parquet	0.4569	predict_proba	Brain	0.4802	Bone marrow	0.0617	Pituitary gland	0.0495	Lung	0.0448	Monocytes	0.0378
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_060	sample_nsaf_matrix.parquet	0.4651	predict_proba	Brain	0.5681	Bone marrow	0.0749	Lung	0.0403	Pituitary gland	0.0294	Testis	0.026
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_061	sample_nsaf_matrix.parquet	0.5237	predict_proba	Brain	0.3257	Bone marrow	0.0909	Lung	0.0662	Testis	0.053	Pituitary gland	0.0295
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_062	sample_nsaf_matrix.parquet	0.4606	predict_proba	Brain	0.3704	Bone marrow	0.0904	Kidney	0.0585	Lung	0.0519	Pituitary gland	0.0492
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_063	sample_nsaf_matrix.parquet	0.47	predict_proba	Brain	0.6309	Bone marrow	0.0473	Lung	0.0355	Monocytes	0.0299	Pituitary gland	0.027
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_064	sample_nsaf_matrix.parquet	0.4722	predict_proba	Brain	0.3821	Bone marrow	0.0801	Testis	0.057	Kidney	0.0553	Pituitary gland	0.0546
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_065	sample_nsaf_matrix.parquet	0.5053	predict_proba	Brain	0.4817	Bone marrow	0.0543	Lung	0.0465	Testis	0.0409	Pituitary gland	0.0341
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_066	sample_nsaf_matrix.parquet	0.4892	predict_proba	Brain	0.3574	Bone marrow	0.0816	Testis	0.0638	Lung	0.0538	Pituitary gland	0.05
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_067	sample_nsaf_matrix.parquet	0.4941	predict_proba	Brain	0.3554	Bone marrow	0.0935	Testis	0.0624	Lung	0.0531	Pituitary gland	0.0503
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_068	sample_nsaf_matrix.parquet	0.5183	predict_proba	Brain	0.3848	Bone marrow	0.0741	Lung	0.0653	Testis	0.0464	Pituitary gland	0.0284
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_069	sample_nsaf_matrix.parquet	0.4921	predict_proba	Brain	0.5374	Pituitary gland	0.0573	Bone marrow	0.0451	Lung	0.0436	Kidney	0.0301
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_070	sample_nsaf_matrix.parquet	0.4452	predict_proba	Brain	0.5254	Pituitary gland	0.0569	Bone marrow	0.046	Lung	0.0367	Testis	0.0332
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_071	sample_nsaf_matrix.parquet	0.4124	predict_proba	Brain	0.4479	Bone marrow	0.0749	Lung	0.0525	Testis	0.0416	Pituitary gland	0.0317
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_072	sample_nsaf_matrix.parquet	0.4847	predict_proba	Brain	0.3412	Bone marrow	0.0751	Testis	0.0647	Pituitary gland	0.0584	Lung	0.058
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_073	sample_nsaf_matrix.parquet	0.466	predict_proba	Brain	0.4534	Bone marrow	0.0587	Lung	0.0573	Testis	0.0449	Spleen	0.0257
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_074	sample_nsaf_matrix.parquet	0.5166	predict_proba	Brain	0.3612	Bone marrow	0.0741	Testis	0.0587	Lung	0.0518	Pituitary gland	0.0451
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_4th_075	sample_nsaf_matrix.parquet	0.4608	predict_proba	Brain	0.3357	Bone marrow	0.0839	Testis	0.0658	Lung	0.0631	Spleen	0.0322
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_001_20230805011629	sample_nsaf_matrix.parquet	0.5171	predict_proba	Brain	0.438	Bone marrow	0.0844	Testis	0.058	Lung	0.0462	Monocytes	0.0379
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_002_20230805062041	sample_nsaf_matrix.parquet	0.4646	predict_proba	Brain	0.4725	Bone marrow	0.0584	Pituitary gland	0.0512	Lung	0.0501	Testis	0.035
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_003_20230805042647	sample_nsaf_matrix.parquet	0.4747	predict_proba	Brain	0.5208	Pituitary gland	0.0498	Lung	0.0431	Bone marrow	0.0415	Testis	0.0324
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_004_20230804220614	sample_nsaf_matrix.parquet	0.5347	predict_proba	Brain	0.3657	Bone marrow	0.0861	Lung	0.0642	Testis	0.0466	Kidney	0.0305
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_005_20230805104648	sample_nsaf_matrix.parquet	0.519	predict_proba	Brain	0.5301	Pituitary gland	0.0643	Lung	0.041	Testis	0.0338	Bone marrow	0.0318
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_007_20230805043618	sample_nsaf_matrix.parquet	0.4852	predict_proba	Brain	0.3791	Bone marrow	0.0843	Lung	0.0522	Pituitary gland	0.0467	Kidney	0.0465
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_008_20230804230323	sample_nsaf_matrix.parquet	0.477	predict_proba	Brain	0.3729	Bone marrow	0.082	Testis	0.068	Lung	0.0525	Pituitary gland	0.0456
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_009_20230805005730	sample_nsaf_matrix.parquet	0.4676	predict_proba	Brain	0.5009	Bone marrow	0.0543	Lung	0.048	Pituitary gland	0.0471	Testis	0.0346
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_010_20230805063943	sample_nsaf_matrix.parquet	0.4787	predict_proba	Brain	0.5134	Pituitary gland	0.0612	Bone marrow	0.052	Monocytes	0.0357	Lung	0.0349
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_011_20230805111519	sample_nsaf_matrix.parquet	0.441	predict_proba	Brain	0.5749	Bone marrow	0.0552	Lung	0.0357	Testis	0.0348	Pituitary gland	0.0324
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_012_20230805013531	sample_nsaf_matrix.parquet	0.5111	predict_proba	Brain	0.3692	Bone marrow	0.0704	Lung	0.0523	Pituitary gland	0.0513	Testis	0.0439
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_013_20230805052346	sample_nsaf_matrix.parquet	0.433	predict_proba	Brain	0.4693	Bone marrow	0.075	Lung	0.0441	Testis	0.0387	Pituitary gland	0.0331
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_014_20230805032940	sample_nsaf_matrix.parquet	0.4974	predict_proba	Brain	0.5696	Pituitary gland	0.0608	Bone marrow	0.056	Lung	0.0378	Testis	0.0262
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_015_20230805053317	sample_nsaf_matrix.parquet	0.4176	predict_proba	Brain	0.5696	Bone marrow	0.0597	Lung	0.0375	Monocytes	0.036	Pituitary gland	0.0315
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_016_20230805105619	sample_nsaf_matrix.parquet	0.4496	predict_proba	Brain	0.5042	Pituitary gland	0.0698	Bone marrow	0.049	Lung	0.0391	Monocytes	0.032
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_017_20230805041716	sample_nsaf_matrix.parquet	0.4991	predict_proba	Brain	0.489	Bone marrow	0.0519	Lung	0.0515	Testis	0.041	Kidney	0.0309
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_018_20230804213740	sample_nsaf_matrix.parquet	0.4354	predict_proba	Brain	0.5675	Kidney	0.0434	Bone marrow	0.0415	Pituitary gland	0.0399	Lung	0.0376
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_019_20230805060141	sample_nsaf_matrix.parquet	0.5049	predict_proba	Brain	0.3389	Bone marrow	0.0817	Pituitary gland	0.0672	Testis	0.0624	Lung	0.052
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_020_20230804225351	sample_nsaf_matrix.parquet	0.4961	predict_proba	Brain	0.491	Pituitary gland	0.0521	Bone marrow	0.0453	Testis	0.0395	Lung	0.0382
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_021_20230804214711	sample_nsaf_matrix.parquet	0.4696	predict_proba	Brain	0.3415	Bone marrow	0.0737	Pituitary gland	0.0648	Testis	0.0595	Lung	0.055
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_022_20230805091136	sample_nsaf_matrix.parquet	0.4384	predict_proba	Brain	0.3613	Bone marrow	0.0737	Testis	0.0651	Kidney	0.0625	Lung	0.0436
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_023_20230805075541	sample_nsaf_matrix.parquet	0.4981	predict_proba	Brain	0.5006	Bone marrow	0.0603	Lung	0.0466	Monocytes	0.0353	Pituitary gland	0.0351
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_024_20230805015430	sample_nsaf_matrix.parquet	0.4656	predict_proba	Brain	0.5342	Bone marrow	0.0482	Lung	0.0465	Testis	0.0325	Pituitary gland	0.0308
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_025_20230805031037	sample_nsaf_matrix.parquet	0.5059	predict_proba	Brain	0.3742	Bone marrow	0.0667	Pituitary gland	0.0583	Lung	0.0573	Testis	0.0479
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_026_20230805085237	sample_nsaf_matrix.parquet	0.4946	predict_proba	Brain	0.3289	Bone marrow	0.078	Pituitary gland	0.0636	Lung	0.0603	Testis	0.0525
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_027_20230805000027	sample_nsaf_matrix.parquet	0.5098	predict_proba	Brain	0.4473	Bone marrow	0.069	Testis	0.0564	Lung	0.051	Kidney	0.0301
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_028_20230805025135	sample_nsaf_matrix.parquet	0.4512	predict_proba	Brain	0.4856	Bone marrow	0.0555	Pituitary gland	0.0527	Testis	0.0433	Lung	0.035
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_029_20230805051415	sample_nsaf_matrix.parquet	0.4027	predict_proba	Brain	0.3855	Bone marrow	0.0555	Pituitary gland	0.0544	Testis	0.0538	Lung	0.0448
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_030_20230805110548	sample_nsaf_matrix.parquet	0.4815	predict_proba	Brain	0.4803	Bone marrow	0.0547	Lung	0.047	Testis	0.0369	Kidney	0.0335
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_031_20230805071739	sample_nsaf_matrix.parquet	0.4907	predict_proba	Brain	0.4833	Pituitary gland	0.0623	Bone marrow	0.0414	Lung	0.041	Testis	0.0377
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_032_20230805102742	sample_nsaf_matrix.parquet	0.4819	predict_proba	Brain	0.5788	Lung	0.0468	Bone marrow	0.0449	Pituitary gland	0.0303	Kidney	0.0273
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_033_20230805044547	sample_nsaf_matrix.parquet	0.4807	predict_proba	Brain	0.5705	Bone marrow	0.0424	Lung	0.0389	Pituitary gland	0.0291	Testis	0.0286
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_034_20230805001926	sample_nsaf_matrix.parquet	0.4586	predict_proba	Brain	0.5005	Bone marrow	0.0577	Lung	0.0503	Pituitary gland	0.0493	Testis	0.0351
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_035_20230805003828	sample_nsaf_matrix.parquet	0.4185	predict_proba	Brain	0.546	Bone marrow	0.054	Lung	0.048	Pituitary gland	0.0374	Testis	0.0348
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_036_20230805090206	sample_nsaf_matrix.parquet	0.4927	predict_proba	Brain	0.5984	Bone marrow	0.044	Pituitary gland	0.0439	Lung	0.0314	Testis	0.0246
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_037_20230805072710	sample_nsaf_matrix.parquet	0.5197	predict_proba	Brain	0.4655	Pituitary gland	0.0702	Bone marrow	0.0463	Lung	0.0419	Testis	0.0299
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_038_20230805061112	sample_nsaf_matrix.parquet	0.4548	predict_proba	Brain	0.552	Bone marrow	0.0502	Lung	0.0498	Testis	0.0297	Pituitary gland	0.024
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_039_20230805034844	sample_nsaf_matrix.parquet	0.5074	predict_proba	Brain	0.3095	Bone marrow	0.0851	Lung	0.0667	Pituitary gland	0.0552	Testis	0.051
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_040_20230804215641	sample_nsaf_matrix.parquet	0.4583	predict_proba	Brain	0.3446	Bone marrow	0.0848	Lung	0.0619	Testis	0.0566	Pituitary gland	0.0504
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_041_20230805054246	sample_nsaf_matrix.parquet	0.4399	predict_proba	Brain	0.4867	Bone marrow	0.0653	Lung	0.0423	Testis	0.0374	Pituitary gland	0.0354
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_042_20230805063012	sample_nsaf_matrix.parquet	0.4937	predict_proba	Brain	0.4908	Lung	0.0464	Bone marrow	0.0443	Testis	0.0401	Pituitary gland	0.0323
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_043_20230805080513	sample_nsaf_matrix.parquet	0.5023	predict_proba	Brain	0.3663	Bone marrow	0.0812	Lung	0.0711	Testis	0.0489	Kidney	0.0324
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_044_20230805012600	sample_nsaf_matrix.parquet	0.437	predict_proba	Brain	0.4447	Pituitary gland	0.0724	Bone marrow	0.0603	Lung	0.0506	Testis	0.0373
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_045_20230804223445	sample_nsaf_matrix.parquet	0.4114	predict_proba	Brain	0.5348	Lung	0.0452	Bone marrow	0.0394	Testis	0.034	Monocytes	0.0339
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_046_20230805033911	sample_nsaf_matrix.parquet	0.4706	predict_proba	Brain	0.4618	Pituitary gland	0.0552	Lung	0.0464	Bone marrow	0.0434	Testis	0.0394
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_047_20230804232223	sample_nsaf_matrix.parquet	0.4934	predict_proba	Brain	0.3129	Liver	0.0974	Bone marrow	0.064	Pituitary gland	0.0518	Testis	0.0475
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_048_20230805014500	sample_nsaf_matrix.parquet	0.4578	predict_proba	Brain	0.3362	Bone marrow	0.0899	Testis	0.0648	Pituitary gland	0.0571	Lung	0.0531
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_050_20230805082411	sample_nsaf_matrix.parquet	0.5171	predict_proba	Brain	0.4522	Bone marrow	0.0723	Testis	0.0658	Lung	0.046	Monocytes	0.0354
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_051_20230805093042	sample_nsaf_matrix.parquet	0.471	predict_proba	Brain	0.6554	Bone marrow	0.0427	Monocytes	0.0289	Lung	0.0276	Testis	0.0264
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_052_20230805065840	sample_nsaf_matrix.parquet	0.5205	predict_proba	Brain	0.3392	Bone marrow	0.0913	Lung	0.0573	Testis	0.0535	Pituitary gland	0.052
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_053_20230805081442	sample_nsaf_matrix.parquet	0.4977	predict_proba	Brain	0.4673	Lung	0.0544	Bone marrow	0.0537	Kidney	0.0399	Pituitary gland	0.0343
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_054_20230805024206	sample_nsaf_matrix.parquet	0.5059	predict_proba	Brain	0.4887	Lung	0.0548	Bone marrow	0.0512	Pituitary gland	0.036	Testis	0.0267
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_055_20230804224418	sample_nsaf_matrix.parquet	0.4618	predict_proba	Brain	0.4683	Bone marrow	0.0631	Lung	0.0571	Kidney	0.0342	Testis	0.0305
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_056_20230805002857	sample_nsaf_matrix.parquet	0.4802	predict_proba	Brain	0.4554	Lung	0.0585	Bone marrow	0.0554	Monocytes	0.0402	Testis	0.0374
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_057_20230805022303	sample_nsaf_matrix.parquet	0.4966	predict_proba	Brain	0.4725	Pituitary gland	0.0474	Lung	0.0471	Bone marrow	0.0447	Testis	0.035
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_058_20230805083340	sample_nsaf_matrix.parquet	0.4966	predict_proba	Brain	0.379	Bone marrow	0.0716	Pituitary gland	0.0677	Testis	0.0633	Lung	0.053
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_059_20230805073641	sample_nsaf_matrix.parquet	0.4772	predict_proba	Brain	0.3984	Bone marrow	0.066	Lung	0.0578	Testis	0.0551	Monocytes	0.037
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_060_20230805092109	sample_nsaf_matrix.parquet	0.4922	predict_proba	Brain	0.4663	Bone marrow	0.0769	Lung	0.0504	Pituitary gland	0.0485	Testis	0.0309
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_061_20230805032007	sample_nsaf_matrix.parquet	0.5449	predict_proba	Brain	0.3292	Bone marrow	0.0821	Pituitary gland	0.0699	Lung	0.0642	Testis	0.0376
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_062_20230805070809	sample_nsaf_matrix.parquet	0.4748	predict_proba	Brain	0.3362	Bone marrow	0.0705	Lung	0.0577	Kidney	0.0454	Testis	0.0407
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_063_20230804234125	sample_nsaf_matrix.parquet	0.4949	predict_proba	Brain	0.4644	Bone marrow	0.0653	Lung	0.0499	Pituitary gland	0.0453	Testis	0.0356
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_064_20230805023235	sample_nsaf_matrix.parquet	0.4941	predict_proba	Brain	0.3759	Bone marrow	0.0872	Lung	0.0581	Testis	0.0479	Pituitary gland	0.0404
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_065_20230805050446	sample_nsaf_matrix.parquet	0.5412	predict_proba	Brain	0.3811	Bone marrow	0.0692	Lung	0.0549	Pituitary gland	0.0549	Testis	0.0494
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_066_20230804212807	sample_nsaf_matrix.parquet	0.5101	predict_proba	Brain	0.3632	Bone marrow	0.0848	Pituitary gland	0.0596	Testis	0.054	Lung	0.0534
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_067_20230805040744	sample_nsaf_matrix.parquet	0.5176	predict_proba	Brain	0.3585	Bone marrow	0.0797	Testis	0.0561	Pituitary gland	0.0523	Lung	0.0515
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_068_20230805112448	sample_nsaf_matrix.parquet	0.5409	predict_proba	Brain	0.3661	Bone marrow	0.0785	Testis	0.0586	Lung	0.055	Pituitary gland	0.0516
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_069_20230805101811	sample_nsaf_matrix.parquet	0.5018	predict_proba	Brain	0.5541	Lung	0.0399	Bone marrow	0.0389	Testis	0.0316	Pituitary gland	0.0287
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_070_20230805100840	sample_nsaf_matrix.parquet	0.4614	predict_proba	Brain	0.4813	Bone marrow	0.0577	Pituitary gland	0.0519	Testis	0.0424	Lung	0.0412
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_071_20230805094941	sample_nsaf_matrix.parquet	0.4409	predict_proba	Brain	0.4241	Bone marrow	0.0712	Lung	0.0493	Testis	0.0388	Kidney	0.0375
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_072_20230804235056	sample_nsaf_matrix.parquet	0.5046	predict_proba	Brain	0.3483	Bone marrow	0.0772	Lung	0.0683	Testis	0.0583	Spleen	0.0291
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_073_20230804233154	sample_nsaf_matrix.parquet	0.484	predict_proba	Brain	0.3397	Bone marrow	0.0918	Testis	0.0616	Lung	0.0597	Pituitary gland	0.0542
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_074_20230805095911	sample_nsaf_matrix.parquet	0.5387	predict_proba	Brain	0.3635	Bone marrow	0.0795	Testis	0.0579	Lung	0.057	Pituitary gland	0.0384
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/20230803_AST1_Neo1_UHG_7min_DIA_RR_Rep01_075_20230804222512	sample_nsaf_matrix.parquet	0.471	predict_proba	Brain	0.3315	Bone marrow	0.0739	Testis	0.071	Pituitary gland	0.0609	Lung	0.0555
PXD046417	/public/conode53/AIRFLOW/temp/PXD046417/diann/2023115_Astral03_Evo5_UHG_SA_DIA_MSA_RR-073_250ng_01	sample_nsaf_matrix.parquet	0.6931	predict_proba	Brain	0.5957	Kidney	0.0355	Lung	0.0272	Heart	0.0247	Bone marrow	0.0246
