pxd,cohort,agent,field,old_values,new_values,lin,string_identical
PXD006590,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD006590,abstract_only,BiologicalAgent,cell_type,"[""b cell""]","[""b cell""]",1.0,True
PXD006590,abstract_only,BiologicalAgent,disease_state,"[""b cell chronic lymphocytic leukemia"", ""normal""]","[""chronic lymphocytic leukemia"", ""lymphoma""]",0.5360740107611428,False
PXD006590,abstract_only,BiologicalAgent,cell_line,"[""jvm-13""]","[""jvm-13""]",1.0,True
PXD006743,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD006743,abstract_only,BiologicalAgent,tissue,"[""skin""]","[""skin""]",1.0,True
PXD006743,abstract_only,BiologicalAgent,cell_type,"[""keratinocytes""]","[""keratinocyte""]",1.0,False
PXD006743,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD006856,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD006856,with_methods,BiologicalAgent,cell_type,"[""cell""]","[""haploid cell""]",0.6128962395543693,False
PXD006856,with_methods,BiologicalAgent,cell_line,"[""naa80 knockout cells""]","[""naa80 wt and ko cells""]",,False
PXD007123,abstract_only,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens""]",0.5,False
PXD007258,with_methods,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens""]",0.5,False
PXD007258,with_methods,BiologicalAgent,tissue,"[""blood"", ""liver""]","[""liver""]",0.5293745289974254,False
PXD007258,with_methods,BiologicalAgent,cell_type,"[""endothelial cell"", ""hepatic stellate cell"", ""hepatocyte"", ""lx2""]","[""endothelial cell"", ""hepatic stellate cell"", ""hepatocyte""]",1.0,False
PXD007258,with_methods,BiologicalAgent,disease_state,"[""liver fibrosis""]","[""hepatic fibrosis""]",0.0,False
PXD007594,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD007594,with_methods,BiologicalAgent,tissue,"[""cervix""]","[""cervix""]",,True
PXD007594,with_methods,BiologicalAgent,disease_state,"[""cervical adenocarcinoma""]","[""cervical adenocarcinoma""]",1.0,True
PXD007594,with_methods,BiologicalAgent,cell_line,"[""hela""]","[""hela""]",1.0,True
PXD007726,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD007726,with_methods,BiologicalAgent,tissue,"[""lung""]","[""lung""]",1.0,True
PXD007726,with_methods,BiologicalAgent,cell_type,"[""epithelial cell""]","[""epithelial cell of lung""]",0.7969479441957341,False
PXD007726,with_methods,BiologicalAgent,disease_state,"[""lung adenocarcinoma""]","[""non-small cell lung carcinoma""]",0.9463311794304871,False
PXD007726,with_methods,BiologicalAgent,cell_line,"[""a549""]","[""a549""]",1.0,True
PXD007906,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD007906,with_methods,BiologicalAgent,tissue,"[""liver""]","[""liver""]",1.0,True
PXD007906,with_methods,BiologicalAgent,cell_type,"[""hepatocyte""]","[""hepatocyte""]",1.0,True
PXD007906,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""hepatocellular carcinoma"", ""normal""]",1.0,False
PXD007906,with_methods,BiologicalAgent,cell_line,"[""hepg2""]","[""hepg2""]",1.0,True
PXD008033,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD008033,with_methods,BiologicalAgent,tissue,"[""brain""]","[""brain""]",1.0,True
PXD008033,with_methods,BiologicalAgent,cell_type,"[""glioblastoma cell""]","[""glial cell""]",0.10484996832074679,False
PXD008033,with_methods,BiologicalAgent,disease_state,"[""glioblastoma multiforme""]","[""brain glioblastoma multiforme""]",0.9392940712957908,False
PXD008033,with_methods,BiologicalAgent,cell_line,"[""t98g""]","[""t98g""]",1.0,True
PXD008147,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD008147,with_methods,BiologicalAgent,tissue,"[""cervix"", ""colon""]","[""colon""]",1.0,False
PXD008147,with_methods,BiologicalAgent,cell_type,"[""epithelial cell""]","[""epithelial cell""]",1.0,True
PXD008147,with_methods,BiologicalAgent,disease_state,"[""cervical adenocarcinoma"", ""normal""]","[""cervical adenocarcinoma"", ""colorectal cancer""]",0.5342382983613911,False
PXD008147,with_methods,BiologicalAgent,cell_line,"[""hela""]","[""hela""]",1.0,True
PXD008272,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD008272,with_methods,BiologicalAgent,tissue,"[""bone"", ""kidney""]","[""bone"", ""kidney""]",1.0,True
PXD008272,with_methods,BiologicalAgent,cell_type,"[""kidney cell"", ""osteosarcoma cell""]","[""kidney cell"", ""osteosarcoma cell""]",1.0,True
PXD008272,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal"", ""osteosarcoma""]",1.0,False
PXD008272,with_methods,BiologicalAgent,cell_line,"[""hek 293t"", ""u2os""]","[""hek 293t"", ""u2os t-rex""]",0.5,False
PXD008463,abstract_only,BiologicalAgent,species,"[""acinetobacter lwoffi"", ""escherichia coli"", ""homo sapiens""]","[""escherichia coli"", ""homo sapiens""]",1.0,False
PXD008463,abstract_only,BiologicalAgent,cell_line,"[""k052""]","[""k052""]",,True
PXD008568,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD008568,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood plasma""]",0.8952405931341462,False
PXD008568,abstract_only,BiologicalAgent,disease_state,"[""patent ductus arteriosus""]","[""patent ductus arteriosus""]",1.0,True
PXD008713,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD008713,abstract_only,BiologicalAgent,tissue,"[""lung"", ""urachus""]","[""lung""]",0.759142853406499,False
PXD008713,abstract_only,BiologicalAgent,disease_state,"[""lung metastasis"", ""urachal carcinoma""]","[""urachal carcinoma""]",0.5303602683578463,False
PXD008870,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD008870,abstract_only,BiologicalAgent,tissue,"[""gut"", ""pancreas""]","[""feces"", ""gut""]",0.049831471830834945,False
PXD008870,abstract_only,BiologicalAgent,disease_state,"[""normal"", ""type 1 diabetes""]","[""type 1 diabetes"", ""type 1 diabetes mellitus""]",0.5278338151948515,False
PXD008952,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD008952,with_methods,BiologicalAgent,tissue,"[""blood"", ""bone marrow"", ""breast"", ""colon"", ""lung""]","[""blood"", ""breast"", ""colon"", ""lung""]",0.9449476701408951,False
PXD008952,with_methods,BiologicalAgent,cell_type,"[""epithelial cell"", ""myeloid cell"", ""plasma cell""]","[""epithelial cell"", ""hematopoietic cell"", ""t cell""]",0.9125739125986585,False
PXD008952,with_methods,BiologicalAgent,cell_line,"[""a549"", ""ccrf-cem"", ""colo205"", ""nci h226"", ""nci h23"", ""rpmi 8226"", ""t-47d""]","[""a549"", ""ccrf-cem"", ""colo205"", ""nci h226"", ""nci h23"", ""rpmi 8226"", ""t-47d""]",1.0,True
PXD009041,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD009041,abstract_only,BiologicalAgent,tissue,"[""lung""]","[""lung""]",1.0,True
PXD009041,abstract_only,BiologicalAgent,cell_type,"[""lung cancer cell""]","[""lung cancer cells""]",0.9732083528953057,False
PXD009041,abstract_only,BiologicalAgent,disease_state,"[""lung cancer""]","[""lung cancer""]",1.0,True
PXD009149,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD009149,with_methods,BiologicalAgent,tissue,"[""blood"", ""lung""]","[""blood"", ""lung""]",1.0,True
PXD009149,with_methods,BiologicalAgent,cell_type,"[""epithelial cell"", ""leukemia cell""]","[""lung carcinoma cell"", ""promyelocytic leukemia cell""]",0.5841889585894746,False
PXD009149,with_methods,BiologicalAgent,disease_state,"[""acute promyelocytic leukemia"", ""lung carcinoma""]","[""acute promyelocytic leukemia"", ""lung carcinoma""]",1.0,True
PXD009149,with_methods,BiologicalAgent,cell_line,"[""a549"", ""hl-60""]","[""a549"", ""hl-60""]",1.0,True
PXD009216,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD009216,with_methods,BiologicalAgent,tissue,"[""bone""]","[""osteosarcoma""]",,False
PXD009216,with_methods,BiologicalAgent,cell_type,"[""osteosarcoma cell""]","[""osteosarcoma cell""]",1.0,True
PXD009216,with_methods,BiologicalAgent,cell_line,"[""u2os""]","[""u2os""]",1.0,True
PXD009292,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD009343,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD009343,with_methods,BiologicalAgent,tissue,"[""brain""]","[""brain""]",1.0,True
PXD009343,with_methods,BiologicalAgent,cell_type,"[""neural progenitor cells""]","[""neural progenitor cells""]",1.0,True
PXD009343,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""zikv infection""]",0.05391121135634567,False
PXD009389,abstract_only,BiologicalAgent,cell_type,"[""cancer cell""]","[""cervical adenocarcinoma cell""]",0.3891029860976857,False
PXD009389,abstract_only,BiologicalAgent,disease_state,"[""cancer""]","[""cervical adenocarcinoma"", ""malignant neoplasm of ovary""]",0.6588500649523458,False
PXD009487,with_methods,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens""]",0.5,False
PXD009487,with_methods,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD009487,with_methods,BiologicalAgent,cell_type,"[""kidney cell""]","[""epithelial cell"", ""fibroblast""]",0.7149016239776539,False
PXD009487,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD009487,with_methods,BiologicalAgent,cell_line,"[""hek293t""]","[""hek293t"", ""nih3t3""]",1.0,False
PXD009565,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD009565,abstract_only,BiologicalAgent,tissue,"[""stomach""]","[""stomach""]",1.0,True
PXD009624,abstract_only,BiologicalAgent,tissue,"[""brain""]","[""blood"", ""brain"", ""cerebrospinal fluid""]",1.0,False
PXD009747,abstract_only,BiologicalAgent,species,"[""drosophila"", ""homo sapiens""]","[""homo sapiens""]",0.5,False
PXD009747,abstract_only,BiologicalAgent,cell_type,"[""epithelial cells"", ""stem cells and epithelial cells""]","[""epithelial cell""]",0.838133421414218,False
PXD009747,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""cervical adenocarcinoma""]",0.0625845487981113,False
PXD009830,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD009830,with_methods,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD009830,with_methods,BiologicalAgent,cell_type,"[""epithelial cell""]","[""kidney cell""]",0.7149016239776539,False
PXD009830,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD009830,with_methods,BiologicalAgent,cell_line,"[""hek293t""]","[""hek293t""]",1.0,True
PXD009893,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD009893,abstract_only,BiologicalAgent,tissue,"[""adipose tissue"", ""umbilical cord""]","[""adipose tissue"", ""umbilical cord""]",1.0,True
PXD009893,abstract_only,BiologicalAgent,cell_type,"[""mesenchymal stem cell""]","[""mesenchymal cell"", ""mesenchymal stem cell""]",1.0,False
PXD009893,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD010075,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""disease free""]",0.06580369820027723,False
PXD010145,with_methods,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus"", ""sus scrofa""]","[""homo sapiens"", ""sus scrofa domesticus""]",0.3333333333333333,False
PXD010145,with_methods,BiologicalAgent,tissue,"[""bone"", ""gingiva""]","[""bone"", ""gingiva""]",1.0,True
PXD010145,with_methods,BiologicalAgent,cell_type,"[""fibroblasts"", ""gingival fibroblasts"", ""osteoblasts""]","[""calvarial osteoblast"", ""fibroblast"", ""gingival fibroblast""]",1.0,False
PXD010145,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD010145,with_methods,BiologicalAgent,cell_line,"[""3t3-l1""]","[""3t3-l1""]",1.0,True
PXD010271,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD010445,with_methods,BiologicalAgent,species,"[""homo sapiens"", ""mus musculus""]","[""homo sapiens"", ""mus musculus""]",1.0,True
PXD010445,with_methods,BiologicalAgent,tissue,"[""cervix"", ""kidney""]","[""cervix"", ""kidney""]",1.0,True
PXD010445,with_methods,BiologicalAgent,cell_type,"[""embryonic stem cell"", ""epithelial cell"", ""kidney cell""]","[""embryonic stem cell"", ""epithelial cell"", ""myeloid cell""]",0.9049672079925513,False
PXD010445,with_methods,BiologicalAgent,disease_state,"[""cervical adenocarcinoma"", ""normal""]","[""cervical cancer""]",0.501947254628917,False
PXD010445,with_methods,BiologicalAgent,cell_line,"[""e14"", ""hek293f"", ""hela""]","[""e14"", ""hek293f"", ""hela""]",1.0,True
PXD010787,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD010787,abstract_only,BiologicalAgent,tissue,"[""lung""]","[""lung""]",1.0,True
PXD010787,abstract_only,BiologicalAgent,cell_type,"[""epithelial cell""]","[""lung cancer cells""]",0.0,False
PXD010787,abstract_only,BiologicalAgent,disease_state,"[""lung cancer""]","[""lung cancer""]",1.0,True
PXD011033,with_methods,BiologicalAgent,species,"[""escherichia coli"", ""homo sapiens""]","[""homo sapiens""]",0.5,False
PXD011033,with_methods,BiologicalAgent,tissue,"[""heart"", ""kidney"", ""ovary""]","[""kidney""]",0.6048262346397094,False
PXD011033,with_methods,BiologicalAgent,cell_type,"[""cardiac fibroblast"", ""kidney cell"", ""ovarian cell""]","[""epithelial cell""]",0.6299289301181208,False
PXD011033,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD011033,with_methods,BiologicalAgent,cell_line,"[""bl21(de3)plys"", ""cho-k1"", ""hek293""]","[""hek293""]",0.5,False
PXD011204,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD011204,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD011204,abstract_only,BiologicalAgent,cell_type,"[""platelets""]","[""blood platelet"", ""platelet""]",1.0,False
PXD011204,abstract_only,BiologicalAgent,disease_state,"[""diabetes""]","[""type 2 diabetes mellitus""]",0.8793664346775232,False
PXD011492,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD011492,abstract_only,BiologicalAgent,tissue,"[""skin""]","[""skin""]",1.0,True
PXD011492,abstract_only,BiologicalAgent,disease_state,"[""cutaneous squamous cell carcinoma"", ""normal""]","[""skin cancer""]",0.4497829189973521,False
PXD013523,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD013523,with_methods,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD013523,with_methods,BiologicalAgent,cell_type,"[""epithelial cell""]","[""proximal tubule cell"", ""renal epithelial cell""]",0.8648858126337616,False
PXD013523,with_methods,BiologicalAgent,disease_state,"[""normal"", ""papillary renal cell carcinoma""]","[""papillary renal cell carcinoma""]",0.5278338151948515,False
PXD013523,with_methods,BiologicalAgent,cell_line,"[""achn"", ""caki-2"", ""hk-2""]","[""achn"", ""caki-2"", ""hk-2""]",1.0,True
PXD019817,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD019817,with_methods,BiologicalAgent,disease_state,"[""normal""]","[""disease free""]",0.06580369820027723,False
PXD022843,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD022843,abstract_only,BiologicalAgent,tissue,"[""seminal plasma""]","[""seminal plasma""]",1.0,True
PXD022843,abstract_only,BiologicalAgent,disease_state,"[""nonobstructive azoospermia"", ""normal sperm"", ""obstructive azoospermia""]","[""azoospermia""]",0.0,False
PXD035447,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD035447,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood""]",1.0,True
PXD035447,abstract_only,BiologicalAgent,disease_state,"[""normal""]","[""normal""]",1.0,True
PXD046372,abstract_only,BiologicalAgent,species,"[""saccharomyces cerevisiae""]","[""homo sapiens""]",0.0,False
PXD046451,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046451,with_methods,BiologicalAgent,tissue,"[""achilles tendon""]","[""tendon""]",0.8457061213701972,False
PXD046451,with_methods,BiologicalAgent,disease_state,"[""acute achilles tendon rupture"", ""normal""]","[""wounds and injuries""]",0.0,False
PXD046534,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046656,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD046656,abstract_only,BiologicalAgent,cell_type,"[""macrophage""]","[""macrophage""]",1.0,True
PXD046738,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046738,abstract_only,BiologicalAgent,tissue,"[""blood""]","[""blood plasma""]",0.8952405931341462,False
PXD046815,abstract_only,BiologicalAgent,species,"[""mus musculus""]","[""mus musculus""]",1.0,True
PXD046815,abstract_only,BiologicalAgent,tissue,"[""kidney""]","[""kidney""]",1.0,True
PXD046815,abstract_only,BiologicalAgent,disease_state,"[""lupus nephritis""]","[""lupus nephritis""]",1.0,True
PXD046956,abstract_only,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
PXD046956,abstract_only,BiologicalAgent,tissue,"[""cervix""]","[""cervix""]",,True
PXD046956,abstract_only,BiologicalAgent,cell_type,"[""cervical epithelial cell""]","[""cervical epithelial cell""]",1.0,True
PXD046956,abstract_only,BiologicalAgent,disease_state,"[""cervical adenocarcinoma""]","[""cervical adenocarcinoma""]",1.0,True
PXD046956,abstract_only,BiologicalAgent,cell_line,"[""hela-ko parp1""]","[""hela""]",,False
PXD047102,with_methods,BiologicalAgent,species,"[""homo sapiens""]","[""homo sapiens""]",1.0,True
