pxd	run	coverage	scoring_mode	tissue_assigned	label_source	k	hamlet_terms	pred_tissue	confidence	chosen_conf	chosen_rank	mlmarker_agrees	in_training	native	material_type	disease_state
PXD020192	PXD020192-Sample 73	0.1845	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Prostate	0.229	0.0558	4.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 74	0.1688	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Salivary gland	0.095	0.0645	4.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 75	0.3176	predict_proba	Testis	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Testis	0.5171	0.5171	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 76	0.3086	predict_proba	Testis	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Testis	0.5162	0.5162	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 77	0.377	predict_proba	Testis	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Testis	0.823	0.823	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 78	0.3536	predict_proba	Testis	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Testis	0.7477	0.7477	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 79	0.2375	predict_proba	Liver	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Esophagus	0.2243	0.0661	5.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 8	0.3449	predict_proba	Brain	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Brain	0.8898	0.8898	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 80	0.2459	predict_proba	Heart	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Esophagus	0.1901	0.0734	3.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 81	0.1565	predict_proba	Heart	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Heart	0.2757	0.2757	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 82	0.1485	predict_proba	Heart	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Heart	0.3182	0.3182	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 83	0.1698	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Lung	0.1237	0.1237	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 84	0.1626	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Lung	0.0967	0.0967	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 85	0.2012	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Thyroid	0.2883	0.056	3.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 86	0.19	predict_proba	Kidney	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Thyroid	0.2142	0.066	3.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 87	0.2034	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Tonsil	0.2749	0.0514	4.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 88	0.2316	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Tonsil	0.259	0.0651	4.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 89	0.2393	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Lung	0.1202	0.1202	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 9	0.3511	predict_proba	Brain	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Brain	0.8359	0.8359	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 90	0.2559	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Lung	0.1235	0.1235	1.0	True	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 91	0.1933	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Ovary	0.1865	0.0918	2.0	False	True	True	tissue; biofluid	healthy
PXD020192	PXD020192-Sample 92	0.1883	predict_proba	Lung	HAMLET list + MLMarker choice	11	['spleen', 'bone marrow', 'zone of skin', 'lymph node', 'colon', 'liver', 'lung', 'kidney', 'brain', 'heart', 'placenta', 'testis', 'urine', 'cerebrospinal fluid', 'synovial fluid', 'seminal fluid', 'sweat', 'vaginal fluid', 'nipple aspirate fluid']	Ovary	0.2056	0.1022	2.0	False	True	True	tissue; biofluid	healthy
PXD036023	20220521_Sperm_M-A-R1	0.2318	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3582	0.0356	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-A-R2	0.2323	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.348	0.0399	4.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-A-R3	0.2337	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3376	0.0409	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-B-R1	0.2407	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3559	0.0446	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-B-R2	0.2423	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3613	0.0526	4.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-B-R3	0.2353	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3696	0.0615	4.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-C-R1	0.2221	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.289	0.0561	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-C-R2	0.2248	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2875			False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-C-R3	0.2209	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2987	0.0635	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-D-R1	0.2203	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2954	0.0585	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-D-R2	0.2139	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2936	0.0569	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-D-R3	0.2164	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3116	0.059	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-E-R1	0.224	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3051	0.0566	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-E-R2	0.2148	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2971	0.0759	4.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_M-E-R3	0.2184	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3099	0.0792	4.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-F-R1	0.2313	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3256	0.0594	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-F-R2	0.2337	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3079			False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-F-R3	0.2358	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2943			False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-G-R1	0.2392	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3518			False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-G-R2	0.2459	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3499			False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-G-R3	0.2479	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.386	0.0454	4.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-H-R1	0.2168	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2677			False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-H-R2	0.2228	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2719			False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-H-R3	0.2183	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2728			False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-I-R1	0.2288	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3154	0.0539	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-I-R2	0.2238	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3206	0.0584	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-I-R3	0.2326	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3101	0.0645	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-J-R1	0.2425	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.4045	0.0434	4.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-J-R2	0.2492	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3989	0.0467	5.0	False	False	True	tissue	diseased
PXD036023	20220521_Sperm_W-J-R3	0.2504	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3863	0.0343	5.0	False	False	True	tissue	diseased
PXD036023	20220620_ZY_JZ	0.5876	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.3126	0.0628	4.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_RIPA_chao_78minDIA_R1	0.1719	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2516	0.065	4.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_RIPA_chao_78minDIA_R2	0.1746	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2584	0.0784	3.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_RIPA_chao_78minDIA_R3	0.1749	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2523	0.0733	3.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_RIPA_yun_78minDIA_R1	0.1686	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2659			False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_RIPA_yun_78minDIA_R2	0.1678	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2211	0.0654	5.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_RIPA_yun_78minDIA_R3	0.1696	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2554			False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_SDS_chao_78minDIA_R1	0.1846	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2526			False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_SDS_chao_78minDIA_R2	0.1862	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2514			False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_SDS_chao_78minDIA_R3	0.1831	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2408			False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_SDS_yun_78minDIA_R1	0.1838	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2627	0.0618	5.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_SDS_yun_78minDIA_R2	0.1836	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2507			False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_SDS_yun_78minDIA_R3	0.182	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2578	0.0575	5.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_UA_chao_78minDIA_R1	0.188	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2682	0.061	4.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_UA_chao_78minDIA_R2	0.1898	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2461	0.0655	5.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_UA_chao_78minDIA_R3	0.1851	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2576	0.0709	4.0	False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_UA_yun_78minDIA_R1	0.1913	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2466			False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_UA_yun_78minDIA_R2	0.1897	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2298			False	False	True	tissue	diseased
PXD036023	220509_ST_JZ_UA_yun_78minDIA_R3	0.1888	predict_proba	Testis	HAMLET single tissue	1	['testis']	Prostate	0.2408			False	False	True	tissue	diseased
PXD046405	rCBG_control_2	0.1204	predict_proba	Liver	HAMLET single tissue	1	['liver', 'gallbladder']	Ovary	0.297			False	False	False	biofluid; recombinant protein; synthetic peptide	healthy
PXD046637	WA269TQB3_01	0.1146	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.2445	0.2445	1.0	True	False	False		diseased
PXD046637	WA269TQB3_02	0.1171	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1824	0.1824	1.0	True	False	False		diseased
PXD046637	WA269TQB3_03	0.1264	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.2568	0.2568	1.0	True	False	False		diseased
PXD046637	WA269TQB3_04	0.1096	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1859	0.1859	1.0	True	False	False		diseased
PXD046637	WA269TQB3_05	0.1269	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1899	0.1899	1.0	True	False	False		diseased
PXD046637	WA269TQB3_06	0.154	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.2394	0.2394	1.0	True	False	False		diseased
PXD046637	WA269TQB3_07	0.102	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.2242	0.2242	1.0	True	False	False		diseased
PXD046637	WA269TQB3_08	0.1457	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.2672	0.2672	1.0	True	False	False		diseased
PXD046637	WA269TQB3_09	0.1219	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1638	0.1638	1.0	True	False	False		diseased
PXD046637	WA269TQB3_10	0.1269	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.2023	0.2023	1.0	True	False	False		diseased
PXD046637	WA269TQB3_11	0.1154	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1755	0.1755	1.0	True	False	False		diseased
PXD046637	WA269TQB3_12	0.137	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.2283	0.2283	1.0	True	False	False		diseased
PXD046637	WA269TQB3_13	0.1119	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1723	0.1723	1.0	True	False	False		diseased
PXD046637	WA269TQB3_14	0.1382	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.2378	0.2378	1.0	True	False	False		diseased
PXD046637	WA269TQB3_15	0.1403	predict_proba	Lung	HAMLET single tissue	1	['lung']	Lung	0.1465	0.1465	1.0	True	False	False		diseased
PXD046734	20200124_OR14_Ag2_Steck001_SI_Batch1_proteome_SA01	0.1433	predict_proba	Lung	HAMLET single tissue	1	['lung']	Monocytes	0.1577	0.0767	3.0	False	False	False	primary cells; cell culture	diseased
PXD046734	20200124_OR14_Ag2_Steck001_SI_Batch1_proteome_SA02	0.1475	predict_proba	Lung	HAMLET single tissue	1	['lung']	Monocytes	0.1569	0.07	3.0	False	False	False	primary cells; cell culture	diseased
PXD046734	20200124_OR14_Ag2_Steck001_SI_Batch1_proteome_SA03	0.138	predict_proba	Lung	HAMLET single tissue	1	['lung']	Bone marrow	0.1582	0.0788	3.0	False	False	False	primary cells; cell culture	diseased
PXD046734	20200124_OR14_Ag2_Steck001_SI_Batch1_proteome_SA04	0.1524	predict_proba	Lung	HAMLET single tissue	1	['lung']	Bone marrow	0.1767	0.0791	3.0	False	False	False	primary cells; cell culture	diseased
PXD046734	20200124_OR14_Ag2_Steck001_SI_Batch1_proteome_SA05	0.148	predict_proba	Lung	HAMLET single tissue	1	['lung']	Monocytes	0.1466	0.0738	3.0	False	False	False	primary cells; cell culture	diseased
PXD046734	20200124_OR14_Ag2_Steck001_SI_Batch1_proteome_SA06	0.152	predict_proba	Lung	HAMLET single tissue	1	['lung']	Monocytes	0.153	0.0796	3.0	False	False	False	primary cells; cell culture	diseased
