pxd,agent,field,earlier,expanded,category,similarity,earlier_id,expanded_id,hops
PXD001118,TechnicalAgent,ptm,trimethyl[k],trimethyl[k]/+42.047,SEMANTIC_CANDIDATE,0.7352747321128845,,,
PXD001359,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,collision_energy,25%,25%,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,collision_energy,28%,28%,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,collision_energy,35%,35%,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,collision_energy,40%,40%,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,instrument,ltq-orbitrap velos,ltq-orbitrap velos,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,instrument,orbitrap elite,orbitrap elite,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,instrument,q-exactive,q-exactive,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,ionization_type,nanoesi,nanoesi,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,ptm,acetyl,acetyl,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,ptm,carbamidomethylation,carbamidomethylation,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,ptm,deamidated,deamidated (nq),SEMANTIC_CANDIDATE,0.917770266532898,,,
PXD001359,TechnicalAgent,ptm,glutamine to pyroglutamate,glutamine to pyroglutamate,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,ptm,hydroxylation of proline,hydroxylation of proline,EXACT_LEXICAL,1.0,,,
PXD001359,TechnicalAgent,ptm,methionine oxidation,methionine oxidation,EXACT_LEXICAL,1.0,,,
PXD001422,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD002088,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,acquisition_method,prm,prm,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,alkylation_reagent,iodoacetamide,iodoacetamide,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,cleavage_agent,calpain,calpain,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,enrichment_method,tio2,tio2,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,fractionation_method,hilic,hilic,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,fractionation_method,scx,scx,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,instrument,orbitrap fusion,orbitrap fusion,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,instrument,orbitrap velos,orbitrap velos,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,instrument,q-exactive,q-exactive,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,instrument,q-exactive plus,q-exactive plus,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,labeling,itraq,itraq,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,ptm,carbamidomethylation,carbamidomethylation,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,ptm,phosphorylation,phosphorylation,EXACT_LEXICAL,1.0,,,
PXD002883,TechnicalAgent,reduction_reagent,dithiothreitol,dithiothreitol,EXACT_LEXICAL,1.0,,,
PXD003132,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD003132,TechnicalAgent,ptm,citrullination,citrullination,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,acquisition_method,srm,srm,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,alkylation_reagent,iodoacetamine,iodoacetamine,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,alkylation_concentration,30 mm,30 mm,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,collision_energy,30%,30%,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,enrichment_method,imac,imac,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,fractionation_method,scx,scx,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,instrument,q exactive orbitrap,q exactive orbitrap,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,ionization_type,esi,esi,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,labeling,itraq,itraq,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,ptm,carbamidometheylation,carbamidometheylation on cysteinyl residues,SEMANTIC_CANDIDATE,0.8002170324325562,,,
PXD003323,TechnicalAgent,ptm,phosphorylation,"phosphorylation of serine, threonine or tyrosine residues",SEMANTIC_CANDIDATE,0.810421347618103,,,
PXD003323,TechnicalAgent,reduction_reagent,dtt,dtt,EXACT_LEXICAL,1.0,,,
PXD003323,TechnicalAgent,reduction_concentration,10 mm,10 mm,EXACT_LEXICAL,1.0,,,
PXD003411,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD003411,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD003411,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD003531,TechnicalAgent,cleavage_agent,endoproteinase lys-c,endoproteinase lys-c,EXACT_LEXICAL,1.0,,,
PXD003531,TechnicalAgent,cleavage_agent,sequencing grade modified trypsin,sequencing grade modified trypsin,EXACT_LEXICAL,1.0,,,
PXD003531,TechnicalAgent,instrument,q-exactive,q exactive,SEMANTIC_CANDIDATE,0.9797450304031372,,MS:1001911,
PXD003531,TechnicalAgent,labeling,label-free,label free,SEMANTIC_CANDIDATE,0.9735952019691467,,,
PXD003531,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD003531,TechnicalAgent,ptm,phosphorylation,phosphorylated residue,SEMANTIC_CANDIDATE,0.8687477111816406,,MOD:00696,
PXD003668,TechnicalAgent,acquisition_method,data-dependent acquisition,dda,ONTOLOGY_EQUIVALENT,1.0,MS:1003221,MS:1003221,0
PXD003668,TechnicalAgent,alkylation_reagent,iodoacetamide,iodoacetamide,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,alkylation_concentration,55 mm,55 mm,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,cleavage_agent,lysc,lysc,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,collision_energy,25,25,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,instrument,q exactive,q exactive,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,reduction_reagent,dtt,dtt,EXACT_LEXICAL,1.0,,,
PXD003668,TechnicalAgent,reduction_concentration,10 mm,10 mm,EXACT_LEXICAL,1.0,,,
PXD004059,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD004415,TechnicalAgent,enrichment_method,tio2,tio2,EXACT_LEXICAL,1.0,,,
PXD004415,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD004415,TechnicalAgent,labeling,silac,silac,EXACT_LEXICAL,1.0,,,
PXD004415,TechnicalAgent,ptm,phosphorylation,phospho,SEMANTIC_CANDIDATE,0.8114749193191528,,,
PXD004713,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,collision_energy,27%,27%,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,instrument,q exactive,q exactive,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,ptm,carbamidomethylation,carbamidomethylation,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,ptm,deamidation,deamidation,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,ptm,n-terminal acetylation,n-terminal acetylation,EXACT_LEXICAL,1.0,,,
PXD004713,TechnicalAgent,ptm,oxidation,oxidation,EXACT_LEXICAL,1.0,,,
PXD005187,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD005187,TechnicalAgent,instrument,q-exactive plus,q-exactive plus,EXACT_LEXICAL,1.0,,,
PXD005187,TechnicalAgent,labeling,silac,silac,EXACT_LEXICAL,1.0,,,
PXD005187,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD005389,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD005650,TechnicalAgent,labeling,label-free,label free,SEMANTIC_CANDIDATE,0.9735952019691467,,,
PXD005650,TechnicalAgent,ptm,phosphorylation,phosphorylated residue,SEMANTIC_CANDIDATE,0.8687477111816406,,MOD:00696,
PXD005944,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD006201,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD006201,TechnicalAgent,ptm,ubiquitination,ubiquitylation,SEMANTIC_CANDIDATE,0.8048679828643799,,,
PXD006497,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,alkylation_reagent,iodoacetamide,iodoacetamide,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,alkylation_concentration,55 mm,55 mm,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,enrichment_method,antibody,antibody,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,instrument,q-exactive,q exactive,SEMANTIC_CANDIDATE,0.9797450304031372,,MS:1001911,
PXD006497,TechnicalAgent,ionization_type,esi,esi,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,labeling,dimethyl labelling,dimethyl,SEMANTIC_CANDIDATE,0.7968183755874634,,,
PXD006497,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,ptm,acetylation,acetylation,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,ptm,carbamidomethylation,carbamidomethylation,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,ptm,oxidation,oxidation,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,reduction_reagent,dtt,dtt,EXACT_LEXICAL,1.0,,,
PXD006497,TechnicalAgent,reduction_concentration,1 mm,1 mm,EXACT_LEXICAL,1.0,,,
PXD006578,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD006697,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD006697,TechnicalAgent,instrument,thermo fisher velos orbitrap,thermo fisher velos orbitrap mass spectrometer,SEMANTIC_CANDIDATE,0.9569119811058044,,,
PXD006697,TechnicalAgent,labeling,itraq,itraq,EXACT_LEXICAL,1.0,,,
PXD006697,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD006697,TechnicalAgent,ptm,phosphorylation,phosphorylated residue,SEMANTIC_CANDIDATE,0.8687477111816406,,MOD:00696,
PXD007080,TechnicalAgent,alkylation_reagent,iodacetamide,iodacetamide,EXACT_LEXICAL,1.0,,,
PXD007080,TechnicalAgent,alkylation_concentration,40 mm,40 mm,EXACT_LEXICAL,1.0,,,
PXD007080,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD007080,TechnicalAgent,fractionation_method,nlc fractionation,nlc fractionation,EXACT_LEXICAL,1.0,,,
PXD007080,TechnicalAgent,instrument,qexactive plus,qexactive plus,EXACT_LEXICAL,1.0,,,
PXD007080,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD007080,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD007080,TechnicalAgent,reduction_reagent,dtt,dtt,EXACT_LEXICAL,1.0,,,
PXD007080,TechnicalAgent,reduction_concentration,10 mm,10 mm,EXACT_LEXICAL,1.0,,,
PXD007165,TechnicalAgent,labeling,easi-tag,easi-tag,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,alkylation_reagent,iodoacetamide,iodoacetamide,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,alkylation_concentration,0.05 m,0.05 m,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,cleavage_agent,lys-c,lys-c,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,instrument,q-exactive,q exactive,SEMANTIC_CANDIDATE,0.9797450304031372,,MS:1001911,
PXD007543,TechnicalAgent,ionization_type,esi,esi,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,ptm,acetyl (protein n-term),acetyl (protein nterm),SEMANTIC_CANDIDATE,0.8358376622200012,,,
PXD007543,TechnicalAgent,ptm,carbamidomethyl (c),carbamidomethyl (c),EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,ptm,oxidation (m),oxidation (m),EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,reduction_reagent,dtt,dtt,EXACT_LEXICAL,1.0,,,
PXD007543,TechnicalAgent,reduction_concentration,0.1 m,0.1 m,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,alkylation_reagent,chloroacetamide,chloroacetamide,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,alkylation_concentration,55 mm,55 mm,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,collision_energy,28%,28%,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,instrument,q exactive hf,q exactive hf,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,labeling,label-free,label free,SEMANTIC_CANDIDATE,0.9735952019691467,,,
PXD007675,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,ptm,carbamidomethylation,carbamidomethylation,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,ptm,deamidation,deamidation,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,ptm,oxidation,oxidation,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,ptm,phosphorylation,phosphorylation,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,reduction_reagent,dtt,dtt,EXACT_LEXICAL,1.0,,,
PXD007675,TechnicalAgent,reduction_concentration,10 mm,10 mm,EXACT_LEXICAL,1.0,,,
PXD007745,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD007890,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,alkylation_reagent,chloroacetamide,chloroacetamide,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,alkylation_concentration,5 mm,5 mm,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,cleavage_agent,asp-n,asp-n,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,cleavage_agent,glu-c,glu-c,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,cleavage_agent,lys-c,lys-c,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,enrichment_method,antibody,antibody,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,fractionation_method,high-ph,high-ph,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,instrument,q-exactive hf,q exactive hf,SEMANTIC_CANDIDATE,0.9842422604560852,,MS:1002523,
PXD008003,TechnicalAgent,ionization_type,nanoesi,nanoesi,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,ptm,phosphorylation,phosphorylation,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,ptm,sumo2/3,sumoylated lysine,SEMANTIC_CANDIDATE,0.7196578979492188,,MOD:01149,
PXD008003,TechnicalAgent,reduction_reagent,tcep,tcep,EXACT_LEXICAL,1.0,,,
PXD008003,TechnicalAgent,reduction_concentration,5 mm,5 mm,EXACT_LEXICAL,1.0,,,
PXD008127,TechnicalAgent,labeling,label-free,label free,SEMANTIC_CANDIDATE,0.9735952019691467,,,
PXD008217,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,alkylation_reagent,iodoacetamide,iodoacetamide,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,alkylation_concentration,50 mm,50 mm,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,collision_energy,35%,35%,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,fragmentation_method,collision induced dissociation,cid,SEMANTIC_CANDIDATE,0.7309982776641846,,MS:1000133,
PXD008440,TechnicalAgent,ionization_type,nanoesi,nanoesi,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,ptm,carbamidomethylation,carbamidomethylation,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,ptm,protein n-terminal acetylation,acetylation,SEMANTIC_CANDIDATE,0.7649405002593994,,,
PXD008440,TechnicalAgent,reduction_reagent,dithiothréitol,dithiothréitol,EXACT_LEXICAL,1.0,,,
PXD008440,TechnicalAgent,reduction_concentration,2 mm,2 mm,EXACT_LEXICAL,1.0,,,
PXD008518,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD008518,TechnicalAgent,ptm,phosphorylation,phosphorylated residue,SEMANTIC_CANDIDATE,0.8687477111816406,,MOD:00696,
PXD008682,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,alkylation_reagent,iodoacetamide,iodoacetamide,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,alkylation_concentration,40 mm,40 mm,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,enrichment_method,imac,imac,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,fractionation_method,custom capillary lc,custom capillary lc configuration,SEMANTIC_CANDIDATE,0.8872989416122437,,,
PXD008832,TechnicalAgent,fractionation_method,high ph reversed phase separation,high ph reversed phase separation,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,instrument,thermo q-exactive hf,thermo q-exactive hf,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,instrument,thermo q-exactive plus,thermo q-exactive plus,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,labeling,tmt,tmt,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD008832,TechnicalAgent,ptm,carbamidomethylation,carbamidomethyl,SEMANTIC_CANDIDATE,0.8428014516830444,,,
PXD008832,TechnicalAgent,ptm,phosphorylation,phospho,SEMANTIC_CANDIDATE,0.8114749193191528,,,
PXD008832,TechnicalAgent,reduction_reagent,dithiothreitol,dtt,SEMANTIC_CANDIDATE,0.9120936393737793,,,
PXD008832,TechnicalAgent,reduction_concentration,5 mm,5 mm,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,alkylation_reagent,iodoacetamide,iodoacetamide,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,alkylation_concentration,25 mm,25 mm,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,collision_energy,27%,27%,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,instrument,q-exactive,q-exactive,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,ptm,carbamidomethyl [c],carbamidomethylation,SEMANTIC_CANDIDATE,0.8288930654525757,,,
PXD008934,TechnicalAgent,ptm,oxidation [m],oxidation,SEMANTIC_CANDIDATE,0.8553813695907593,,,
PXD008934,TechnicalAgent,reduction_reagent,dithiothreitol,dithiothreitol,EXACT_LEXICAL,1.0,,,
PXD008934,TechnicalAgent,reduction_concentration,5 mm,5 mm,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,acquisition_method,dda,dda,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,alkylation_reagent,2-chloroacetamide,2-chloroacetamide,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,alkylation_reagent,caa,caa,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,alkylation_reagent,iodoacetamide,iodoacetamide,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,collision_energy,32,32,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,fractionation_method,high-ph,high-ph,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,fragmentation_method,hcd,hcd,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,instrument,orbitrap fusion lumos,orbitrap fusion lumos,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,ionization_type,esi,esi,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,labeling,label-free,label-free,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,mass_analyzer,orbitrap,orbitrap,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,ptm,acetylation (protein n-term),acetylation (protein n-term),EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,ptm,carbamidomethyl (c),carbamidomethylation,SEMANTIC_CANDIDATE,0.8375305533409119,,,
PXD009021,TechnicalAgent,ptm,deamidation (nq),deamidation (nq),EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,ptm,oxidation (m),oxidation (m),EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,ptm,pyro-glu (n-term q),pyro-glu (n-term q),EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,reduction_reagent,dithiothreitol,dithiothreitol (dtt),SEMANTIC_CANDIDATE,0.9569664001464844,,,
PXD009021,TechnicalAgent,reduction_reagent,tcep,tcep,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,reduction_reagent,tris(2-carboxyethyl)phosphine hydrochloride,tris(2-carboxyethyl)phosphine hydrochloride (tcep),SEMANTIC_CANDIDATE,0.9406410455703735,,,
PXD009021,TechnicalAgent,reduction_concentration,14.8 mmol/l,14.8 mmol/l,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,reduction_concentration,20 mm,20 mm,EXACT_LEXICAL,1.0,,,
PXD009021,TechnicalAgent,reduction_concentration,5 mmol/l,5 mmol/l,EXACT_LEXICAL,1.0,,,
PXD009118,TechnicalAgent,cleavage_agent,trypsin,trypsin,EXACT_LEXICAL,1.0,,,
PXD009118,TechnicalAgent,fractionation_method,solid phase extraction,solid phase extraction,EXACT_LEXICAL,1.0,,,
PXD009118,TechnicalAgent,instrument,q exactive plus,q exactive,SEMANTIC_CANDIDATE,0.9550988674163818,MS:1002634,MS:1001911,
