pxd,cohort,agent,field,old_values,new_values
PXD066206,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition""]"
PXD066206,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""iodoacetamide""]"
PXD066206,abstract_only,TechnicalAgent,alkylation_concentration,[],[]
PXD066206,abstract_only,TechnicalAgent,cleavage_agent,[],"[""trypsin""]"
PXD066206,abstract_only,TechnicalAgent,collision_energy,[],"[""30""]"
PXD066206,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD066206,abstract_only,TechnicalAgent,fractionation_method,[],[]
PXD066206,abstract_only,TechnicalAgent,fragmentation_method,[],"[""hcd""]"
PXD066206,abstract_only,TechnicalAgent,instrument,[],"[""orbitrap fusion lumos""]"
PXD066206,abstract_only,TechnicalAgent,ionization_type,[],"[""nsi""]"
PXD066206,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label free quantification"", ""spectrum counting""]"
PXD066206,abstract_only,TechnicalAgent,mass_analyzer,[],"[""linear ion trap"", ""orbitrap""]"
PXD066206,abstract_only,TechnicalAgent,ptm,"[""phosphorylation""]","[""conversion of gln (-17.027 da) or glu (- 18.011 da) to pyro-glu at the peptide n-term"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""oxidation on met (+15.995 da)""]"
PXD066206,abstract_only,TechnicalAgent,reduction_reagent,[],"[""dtt""]"
PXD066206,abstract_only,TechnicalAgent,reduction_concentration,[],"[""1mm""]"
PXD066557,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition""]"
PXD066557,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""iodoacetamide""]"
PXD066557,abstract_only,TechnicalAgent,alkylation_concentration,[],[]
PXD066557,abstract_only,TechnicalAgent,cleavage_agent,[],"[""trypsin""]"
PXD066557,abstract_only,TechnicalAgent,collision_energy,[],[]
PXD066557,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD066557,abstract_only,TechnicalAgent,fractionation_method,[],[]
PXD066557,abstract_only,TechnicalAgent,fragmentation_method,[],"[""hcd""]"
PXD066557,abstract_only,TechnicalAgent,instrument,[],"[""orbitrap fusion lumos""]"
PXD066557,abstract_only,TechnicalAgent,ionization_type,[],"[""easy-spray ion source""]"
PXD066557,abstract_only,TechnicalAgent,labeling,[],"[""label-free""]"
PXD066557,abstract_only,TechnicalAgent,mass_analyzer,[],"[""orbitrap""]"
PXD066557,abstract_only,TechnicalAgent,ptm,[],"[""acetylated residue"", ""acetylation [protein n-terminal]"", ""carbamidomethylation [c]"", ""deamidated residue"", ""deamidation [nq]"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""oxidation [m]""]"
PXD066557,abstract_only,TechnicalAgent,reduction_reagent,[],[]
PXD066557,abstract_only,TechnicalAgent,reduction_concentration,[],[]
PXD066888,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition""]"
PXD066888,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""iodoacetamide""]"
PXD066888,abstract_only,TechnicalAgent,alkylation_concentration,[],"[""20 mm""]"
PXD066888,abstract_only,TechnicalAgent,cleavage_agent,[],"[""trypsin""]"
PXD066888,abstract_only,TechnicalAgent,collision_energy,[],"[""27 nce""]"
PXD066888,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD066888,abstract_only,TechnicalAgent,fractionation_method,[],[]
PXD066888,abstract_only,TechnicalAgent,fragmentation_method,[],"[""hcd""]"
PXD066888,abstract_only,TechnicalAgent,instrument,[],"[""q exactive plus""]"
PXD066888,abstract_only,TechnicalAgent,ionization_type,[],[]
PXD066888,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""spectrum counting""]"
PXD066888,abstract_only,TechnicalAgent,mass_analyzer,[],"[""orbitrap""]"
PXD066888,abstract_only,TechnicalAgent,ptm,[],"[""carbamidomethylation"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""oxidation""]"
PXD066888,abstract_only,TechnicalAgent,reduction_reagent,[],"[""tcep""]"
PXD066888,abstract_only,TechnicalAgent,reduction_concentration,[],"[""10 mm""]"
PXD067193,with_methods,TechnicalAgent,acquisition_method,"[""dda""]","[""data-dependent acquisition""]"
PXD067193,with_methods,TechnicalAgent,alkylation_reagent,"[""iodoacetamide""]","[""iodoacetamide""]"
PXD067193,with_methods,TechnicalAgent,alkylation_concentration,"[""18.75 mm""]","[""18.75 mm iodoacetamide""]"
PXD067193,with_methods,TechnicalAgent,cleavage_agent,"[""trypsin""]","[""trypsin""]"
PXD067193,with_methods,TechnicalAgent,collision_energy,"[""cid collision energy of 35%"", ""normalised collision energy of 60%""]","[""cid collision energy of 35%"", ""normalised collision energy of 60%""]"
PXD067193,with_methods,TechnicalAgent,enrichment_method,[],"[""gfp-trap""]"
PXD067193,with_methods,TechnicalAgent,fractionation_method,"[""high ph reversed-phase chromatography""]","[""high ph reversed-phase chromatography""]"
PXD067193,with_methods,TechnicalAgent,fragmentation_method,"[""cid"", ""hcd""]","[""cid"", ""high energy collision dissociation (hcd)""]"
PXD067193,with_methods,TechnicalAgent,instrument,"[""orbitrap fusion tribrid""]","[""orbitrap fusion""]"
PXD067193,with_methods,TechnicalAgent,ionization_type,"[""esi""]","[""nano-electrospray ionisation""]"
PXD067193,with_methods,TechnicalAgent,labeling,"[""tmt""]","[""tmt""]"
PXD067193,with_methods,TechnicalAgent,mass_analyzer,"[""orbitrap""]","[""orbitrap""]"
PXD067193,with_methods,TechnicalAgent,ptm,"[""acetylation of the protein n-terminus"", ""addition of the tmt mass tag"", ""carbamidomethylation of cysteine"", ""methionine loss plus acetylation of the protein n-terminus"", ""oxidation of methionine""]","[""acetylation of the protein n-terminus"", ""carbamidomethylation of cysteine"", ""methionine loss plus acetylation of the protein n-terminus"", ""oxidation of methionine"", ""tmt mass tag""]"
PXD067193,with_methods,TechnicalAgent,reduction_reagent,"[""tcep""]","[""tcep""]"
PXD067193,with_methods,TechnicalAgent,reduction_concentration,"[""10 mm""]","[""10 mm tcep""]"
PXD067324,abstract_only,TechnicalAgent,acquisition_method,[],"[""dda""]"
PXD067324,abstract_only,TechnicalAgent,alkylation_reagent,[],[]
PXD067324,abstract_only,TechnicalAgent,alkylation_concentration,[],[]
PXD067324,abstract_only,TechnicalAgent,cleavage_agent,[],"[""trypsin""]"
PXD067324,abstract_only,TechnicalAgent,collision_energy,[],[]
PXD067324,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD067324,abstract_only,TechnicalAgent,fractionation_method,[],[]
PXD067324,abstract_only,TechnicalAgent,fragmentation_method,[],[]
PXD067324,abstract_only,TechnicalAgent,instrument,[],"[""orbitrap exploris 480""]"
PXD067324,abstract_only,TechnicalAgent,ionization_type,[],[]
PXD067324,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]"
PXD067324,abstract_only,TechnicalAgent,mass_analyzer,[],"[""orbitrap""]"
PXD067324,abstract_only,TechnicalAgent,ptm,[],"[""bs3 mono-link with a hydrolysed or tris-quenched end and loop link"", ""carbamidomethyl on cysteine"", ""methionine oxidation""]"
PXD067324,abstract_only,TechnicalAgent,reduction_reagent,[],[]
PXD067324,abstract_only,TechnicalAgent,reduction_concentration,[],[]
PXD067624,abstract_only,TechnicalAgent,acquisition_method,[],"[""dda""]"
PXD067624,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""ca a"", ""iodoacetamide""]"
PXD067624,abstract_only,TechnicalAgent,alkylation_concentration,[],[]
PXD067624,abstract_only,TechnicalAgent,cleavage_agent,[],"[""lysc"", ""trypsin""]"
PXD067624,abstract_only,TechnicalAgent,collision_energy,[],"[""35%"", ""65%""]"
PXD067624,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD067624,abstract_only,TechnicalAgent,fractionation_method,[],"[""high ph reversed phase""]"
PXD067624,abstract_only,TechnicalAgent,fragmentation_method,[],"[""cid"", ""hcd""]"
PXD067624,abstract_only,TechnicalAgent,instrument,[],"[""orbitrap fusion lumos"", ""orbitrap lumos""]"
PXD067624,abstract_only,TechnicalAgent,ionization_type,[],"[""esi""]"
PXD067624,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""tmt""]"
PXD067624,abstract_only,TechnicalAgent,mass_analyzer,[],"[""ion trap"", ""orbitrap""]"
PXD067624,abstract_only,TechnicalAgent,ptm,[],"[""carbamidomethylated cysteine"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""n-terminal protein acetylation"", ""oxidation of methionine"", ""phosphorylation of serine, threonine and tyrosine""]"
PXD067624,abstract_only,TechnicalAgent,reduction_reagent,[],"[""tcep""]"
PXD067624,abstract_only,TechnicalAgent,reduction_concentration,[],"[""10mm""]"
PXD067974,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition"", ""dda""]"
PXD067974,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""iodoacetamide""]"
PXD067974,abstract_only,TechnicalAgent,alkylation_concentration,[],[]
PXD067974,abstract_only,TechnicalAgent,cleavage_agent,[],"[""trypsin""]"
PXD067974,abstract_only,TechnicalAgent,collision_energy,[],[]
PXD067974,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD067974,abstract_only,TechnicalAgent,fractionation_method,[],"[""alkaline reversed phase chromatography""]"
PXD067974,abstract_only,TechnicalAgent,fragmentation_method,[],[]
PXD067974,abstract_only,TechnicalAgent,instrument,[],"[""ltq orbitrap elite"", ""orbitrap fusion lumos""]"
PXD067974,abstract_only,TechnicalAgent,ionization_type,[],[]
PXD067974,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""relative quantification""]"
PXD067974,abstract_only,TechnicalAgent,mass_analyzer,[],"[""orbitrap""]"
PXD067974,abstract_only,TechnicalAgent,ptm,[],"[""iodoacetamide derivatized residue""]"
PXD067974,abstract_only,TechnicalAgent,reduction_reagent,[],[]
PXD067974,abstract_only,TechnicalAgent,reduction_concentration,[],[]
PXD068388,with_methods,TechnicalAgent,acquisition_method,"[""dda"", ""dia""]","[""data-dependent acquisition"", ""data-independent acquisition"", ""dda"", ""dia""]"
PXD068388,with_methods,TechnicalAgent,alkylation_reagent,"[""iodoacetamide""]","[""iodoacetamide""]"
PXD068388,with_methods,TechnicalAgent,alkylation_concentration,"[""15 mm""]","[""15 mm""]"
PXD068388,with_methods,TechnicalAgent,cleavage_agent,"[""lysc"", ""trypsin""]","[""lysc"", ""trypsin""]"
PXD068388,with_methods,TechnicalAgent,collision_energy,"[""30% nce"", ""31% nce"", ""33% normalized collision energy (nce)""]","[""30% nce"", ""31% nce"", ""33% normalized collision energy""]"
PXD068388,with_methods,TechnicalAgent,enrichment_method,"[""fe3+-nta magnetic beads""]","[""fe3+-nta magnetic beads""]"
PXD068388,with_methods,TechnicalAgent,fractionation_method,[],[]
PXD068388,with_methods,TechnicalAgent,fragmentation_method,"[""hcd""]","[""hcd""]"
PXD068388,with_methods,TechnicalAgent,instrument,"[""orbitrap eclipse mass spectrometer""]","[""orbitrap eclipse""]"
PXD068388,with_methods,TechnicalAgent,ionization_type,"[""nanoesi""]","[""nanoesi""]"
PXD068388,with_methods,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]"
PXD068388,with_methods,TechnicalAgent,mass_analyzer,"[""orbitrap""]","[""orbitrap""]"
PXD068388,with_methods,TechnicalAgent,ptm,"[""carbamidomethylation"", ""methionine oxidation (15.9949 da)"", ""phosphorylation on sty residues (79.9663 da)"", ""protein n-terminal acetylation (42.0106 da)"", ""serine, threonine and tyrosine phosphorylation (79.9663 da)""]","[""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""phosphorylated residue""]"
PXD068388,with_methods,TechnicalAgent,reduction_reagent,"[""dithiothreitol""]","[""dithiothreitol""]"
PXD068388,with_methods,TechnicalAgent,reduction_concentration,"[""5 mm""]","[""5 mm""]"
PXD068581,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition"", ""dda""]"
PXD068581,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""iodoacetamide""]"
PXD068581,abstract_only,TechnicalAgent,alkylation_concentration,[],"[""20mm""]"
PXD068581,abstract_only,TechnicalAgent,cleavage_agent,[],"[""trypsin""]"
PXD068581,abstract_only,TechnicalAgent,collision_energy,[],"[""hcd collision energy 30%""]"
PXD068581,abstract_only,TechnicalAgent,enrichment_method,[],"[""affinity"", ""mib affinity chromatography""]"
PXD068581,abstract_only,TechnicalAgent,fractionation_method,[],[]
PXD068581,abstract_only,TechnicalAgent,fragmentation_method,[],"[""hcd""]"
PXD068581,abstract_only,TechnicalAgent,instrument,[],"[""orbitrap exploris 480"", ""q exactive hf""]"
PXD068581,abstract_only,TechnicalAgent,ionization_type,[],"[""esi""]"
PXD068581,abstract_only,TechnicalAgent,labeling,[],"[""label-free"", ""relative quantification""]"
PXD068581,abstract_only,TechnicalAgent,mass_analyzer,[],"[""orbitrap""]"
PXD068581,abstract_only,TechnicalAgent,ptm,[],"[""acetyl (protein n-terminal)"", ""carbidomethyl (c)"", ""iodoacetamide derivatized residue"", ""monohydroxylated residue"", ""oxidation (m)""]"
PXD068581,abstract_only,TechnicalAgent,reduction_reagent,[],"[""dtt""]"
PXD068581,abstract_only,TechnicalAgent,reduction_concentration,[],"[""5mm""]"
PXD068982,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition (dda)"", ""data-independent acquisition"", ""selected reaction monitoring (srm)""]"
PXD068982,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""iodoacetamide""]"
PXD068982,abstract_only,TechnicalAgent,alkylation_concentration,[],[]
PXD068982,abstract_only,TechnicalAgent,cleavage_agent,[],[]
PXD068982,abstract_only,TechnicalAgent,collision_energy,[],[]
PXD068982,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD068982,abstract_only,TechnicalAgent,fractionation_method,[],[]
PXD068982,abstract_only,TechnicalAgent,fragmentation_method,[],[]
PXD068982,abstract_only,TechnicalAgent,instrument,[],"[""q exactive hf"", ""q exactive hf-x""]"
PXD068982,abstract_only,TechnicalAgent,ionization_type,[],[]
PXD068982,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]"
PXD068982,abstract_only,TechnicalAgent,mass_analyzer,[],"[""orbitrap""]"
PXD068982,abstract_only,TechnicalAgent,ptm,[],"[""iodoacetamide derivatized residue""]"
PXD068982,abstract_only,TechnicalAgent,reduction_reagent,[],[]
PXD068982,abstract_only,TechnicalAgent,reduction_concentration,[],[]
PXD069399,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition"", ""data-independent acquisition""]"
PXD069399,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""s-methyl methanethiosulfonate (mmts)""]"
PXD069399,abstract_only,TechnicalAgent,alkylation_concentration,[],"[""28 mm"", ""3 mm""]"
PXD069399,abstract_only,TechnicalAgent,cleavage_agent,[],"[""lysyl endopeptidase (lys-c, fujifilm wako pure chemical corporation)"", ""trypsin"", ""trypsin (trypsin gold, promega)""]"
PXD069399,abstract_only,TechnicalAgent,collision_energy,[],"[""hcd collision energy of 25%"", ""hcd collision energy of 30""]"
PXD069399,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD069399,abstract_only,TechnicalAgent,fractionation_method,[],[]
PXD069399,abstract_only,TechnicalAgent,fragmentation_method,[],"[""hcd""]"
PXD069399,abstract_only,TechnicalAgent,instrument,[],"[""orbitrap astral"", ""orbitrap exploris 480""]"
PXD069399,abstract_only,TechnicalAgent,ionization_type,[],"[""esi"", ""nanospray flex ion source""]"
PXD069399,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]"
PXD069399,abstract_only,TechnicalAgent,mass_analyzer,[],"[""orbitrap""]"
PXD069399,abstract_only,TechnicalAgent,ptm,[],"[""deamidated residue"", ""methylthiolated residue"", ""monohydroxylated residue"", ""phosphorylated residue""]"
PXD069399,abstract_only,TechnicalAgent,reduction_reagent,[],"[""dithiothreitol (dtt)"", ""tris 2-carboxyethyl phosphine hydrochloride (tcep, sigma)""]"
PXD069399,abstract_only,TechnicalAgent,reduction_concentration,[],"[""0.5 mm"", ""10mm""]"
PXD070339,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition (dda)"", ""dda""]"
PXD070339,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""iaa""]"
PXD070339,abstract_only,TechnicalAgent,alkylation_concentration,[],"[""50 mm""]"
PXD070339,abstract_only,TechnicalAgent,cleavage_agent,[],"[""trypsin""]"
PXD070339,abstract_only,TechnicalAgent,collision_energy,[],"[""30 ev""]"
PXD070339,abstract_only,TechnicalAgent,enrichment_method,[],"[""affinity"", ""anti-k-\u03b5-gg antibody-bead complexes""]"
PXD070339,abstract_only,TechnicalAgent,fractionation_method,[],"[""high-ph reverse-phase chromatography""]"
PXD070339,abstract_only,TechnicalAgent,fragmentation_method,[],"[""high-energy collisional dissociation""]"
PXD070339,abstract_only,TechnicalAgent,instrument,[],"[""q exactive hf""]"
PXD070339,abstract_only,TechnicalAgent,ionization_type,[],"[""esi""]"
PXD070339,abstract_only,TechnicalAgent,labeling,"[""label-free""]","[""label-free""]"
PXD070339,abstract_only,TechnicalAgent,mass_analyzer,[],"[""orbitrap""]"
PXD070339,abstract_only,TechnicalAgent,ptm,[],"[""ubiquitinylated lysine""]"
PXD070339,abstract_only,TechnicalAgent,reduction_reagent,[],"[""dtt""]"
PXD070339,abstract_only,TechnicalAgent,reduction_concentration,[],"[""10 mm""]"
PXD071367,abstract_only,TechnicalAgent,acquisition_method,[],"[""data-dependent acquisition"", ""data-dependent mode""]"
PXD071367,abstract_only,TechnicalAgent,alkylation_reagent,[],"[""iodoacetamide"", ""iodoacetamide derivatized residue""]"
PXD071367,abstract_only,TechnicalAgent,alkylation_concentration,[],"[""100 mm iodoacetamide""]"
PXD071367,abstract_only,TechnicalAgent,cleavage_agent,[],"[""trypsin""]"
PXD071367,abstract_only,TechnicalAgent,collision_energy,[],"[""28% normalized collision energy""]"
PXD071367,abstract_only,TechnicalAgent,enrichment_method,[],[]
PXD071367,abstract_only,TechnicalAgent,fractionation_method,[],[]
PXD071367,abstract_only,TechnicalAgent,fragmentation_method,[],"[""hcd""]"
PXD071367,abstract_only,TechnicalAgent,instrument,[],"[""orbitrap fusion lumos""]"
PXD071367,abstract_only,TechnicalAgent,ionization_type,[],"[""nanoesi""]"
