source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD002966	shard_5	unknown	unknown	unknown	unknown	['normal', 'oxidative stress']	['biofluid', 'protein standard']	['untreated human plasma', 'in vitro BSA']	unknown	['Homo sapiens', 'Bos taurus']	blood	0.811	0.822	0.5	1.0	unknown	treated vs control	['BSA', 'human plasma']	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.845	0.93	0.4	1.0	DDA	unknown	iodoacetamide	trypsin	unknown	avidin	unknown	['CID', 'HCD']	['LTQ Orbitrap', 'Q Exactive']	nanoESI	label-free	['Ion Trap', 'Orbitrap']	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.863	0.832	0.737	1.0
PXD003226	shard_5	unknown	['Jurkat', 'HeLa', 'HEK293T', 'RPE1']	['T cell', 'epithelial cell', 'retinal pigment epithelial cell']	embryonic	['T-cell lymphoma', 'cervical adenocarcinoma']	cell line	cell culture	unknown	Homo sapiens	['blood', 'cervix', 'kidney']	0.889	0.886	0.727	1.0	2	case vs control	independent centrosome preparations	2	2	2	unknown	unknown	shotgun proteomics	0.889	0.867	0.778	1.0	unknown	unknown	unknown	trypsin	unknown	unknown	unknown	unknown	['Q Exactive', 'Q-Exactive Plus']	ESI	label-free	Orbitrap	unknown	unknown	unknown	0.828	0.906	0.375	1.0
PXD003362	shard_5	unknown	Lenti-X 293T	['Chondrocyte', 'chondrocyte']	unknown	Osteoarthritis	Cell culture	['cell culture', 'patient donors']	unknown	Homo sapiens	Articular cartilage	0.894	0.963	0.562	1.0	['3', '3']	treated vs control	miR-140 overexpression vs negative control	3	unknown	unknown	unknown	unknown	shotgun proteomics	0.855	0.87	0.6	1.0	DDA	unknown	unknown	trypsin	25%	unknown	unknown	HCD	Q Exactive	nanoESI	label-free	Orbitrap	['monohydroxylated residue', 'protein N-acetylation', 'methionine oxidation', 'pyrogluatamte conversion of Glu and Gln']	unknown	unknown	0.883	0.9	0.667	1.0
PXD003413	shard_5	unknown	unknown	['fibroblast', 'endothelial cell']	unknown	inflammation	primary cells	cell culture	unknown	Homo sapiens	Skin	0.84	0.893	0.467	1.0	3	treated vs control	IL-1b stimulation	3	3	9	2	2	bottom-up proteomics	0.861	0.722	1.0	1.0	data-dependent	10mg/ml	IAA	trypsin	30% normalized collision energy	unknown	unknown	HCD	Q Exactive	nanospray ion source	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation', 'Acetyl', 'carbamidomethylation', 'methionine oxidation', 'N-terminal protein acetylation']	5mg/ml	DTT	0.977	0.995	0.9	1.0
PXD003534	shard_5	['adult', 'newborn']	unknown	['Blood cell', 'monocyte']	['adult', 'neonatal']	['Disease free', 'normal']	['biofluid', 'primary cells']	['healthy donors', 'cord blood']	unknown	Homo sapiens	Blood	0.862	0.845	0.7	1.0	unknown	treated vs control	treatment	6	unknown	13	unknown	unknown	Shotgun proteomics	0.872	0.922	0.556	1.0	DDA	unknown	acrylamide	trypsin	27%	unknown	unknown	HCD	Q Exactive	nanoESI	label-free	Orbitrap	['carbamidomethylation', 'methionine oxidation', 'pyroGlu formation']	unknown	DTT	0.9	0.894	0.765	1.0
PXD003965	shard_5	unknown	unknown	fibroblast	unknown	chronic inflammation	cell culture	cell culture	unknown	Homo sapiens	Skin	0.829	0.886	0.429	1.0										0.878	0.756	1.0	1.0	DDA	10mg/ml	IAA	trypsin	30% normalized collision energy	unknown	unknown	HCD	['Q Exactive', 'QExactive orbitrap mass spectrometer']	nanospray ion source	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation', 'Acetyl']	5mg/ml	DTT	0.953	0.95	0.889	1.0
PXD004154	shard_5	unknown	HeLa	Epithelial cell	unknown	Disease free	cell culture	cell culture	unknown	Homo sapiens	unknown	0.875	0.979	0.429	1.0	['LCL', 'HeLa', 'SPRTN depleted cells']	treated vs control	['SPRTN depletion', 'SPRTN depleted cells']	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.858	0.883	0.583	1.0	DDA	unknown	carbamidomethylation	['trypsin', 'trypsin']	CE of 28	unknown	unknown	HCD	['Q Exactive', 'QExactive']	nanoESI	['label free', 'label-free']	Orbitrap	['Oxidation', 'Carboamidomethylation', 'Oxidation (M)', 'Deamidation (N and Q)']	unknown	unknown	0.882	0.86	0.762	1.0
PXD004540	shard_5	unknown	unknown	unknown	unknown	Multiple sclerosis	biofluid	cell culture	unknown	Homo sapiens	cerebrospinal fluid	0.825	0.907	0.357	1.0	3	case vs control	RRMS vs control	3	unknown	6	unknown	unknown	shotgun proteomics	0.867	0.867	0.667	1.0	DDA	unknown	unknown	in-solution digestion	unknown	Glycopeptide enrichment	mixed-mode reversed phase	HCD	['Q Exactive', 'Q-Exactive HF']	ESI	['TMT', 'TMT6plex']	Orbitrap	['Gln->pyro-Glu', 'Glu->pyro-Glu', 'TMT6plex', 'Deamidated', 'Carbamidomethyl', 'Oxidation', 'Acetyl']	unknown	unknown	0.911	0.909	0.783	1.0
PXD004778	shard_5	unknown	['HCT116', 'SW480']	Colon epithelial cell	unknown	Colon cancer	cell culture	cell culture	unknown	Homo sapiens	Colon	0.867	0.92	0.533	1.0										0.828	0.789	0.667	1.0	DDA	unknown	iodoacetamide	['trypsin', 'Lys-C']	unknown	unknown	unknown	unknown	['Q Exactive', 'QExactive orbitrap']	ESI	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation', 'Acetyl', 'carbamidomethylation on cysteins', 'methionine oxidation', 'N-terminal protein acetylation']	unknown	DTT	0.895	0.9	0.727	1.0
PXD005200	shard_5	unknown	unknown	Erythrocyte	unknown	unknown	cell	unknown	unknown	Homo sapiens	blood	0.846	0.979	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	Shotgun proteomics	unknown	unknown	['endoproteinase ArgC', 'GluC', 'LysC', 'trypsin']	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	phosphorylated residue	unknown	unknown	0.872	0.944	0.5	1.0
PXD005465	shard_5	unknown	unknown	Endothelial cell	unknown	normal	cell culture	healthy donors	unknown	Homo sapiens	unknown	0.832	0.921	0.357	1.0	unknown	treated vs control	treated vs control	3	unknown	unknown	unknown	unknown	Shotgun proteomics	0.828	0.878	0.444	1.0	Shotgun proteomics	unknown	unknown	['Lys-C', 'trypsin']	unknown	unknown	unknown	unknown	['Q Exactive', 'Orbitrap Q-Exactive Plus']	nanoESI	dimethyl	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.874	0.935	0.529	1.0
PXD005709	shard_5	unknown	unknown	['colon epithelial cell', 'hepatocyte']	adult	Colon cancer	['tissue', 'biofluid']	['surgical resection', 'patient serum']	unknown	Homo sapiens	['Liver', 'colon']	0.85	0.826	0.684	1.0	unknown	treated vs control	tumor vs normal	unknown	3	unknown	unknown	unknown	shotgun proteomics	0.817	0.856	0.444	1.0	Shotgun proteomics	22mM	2-chloroacetamide	trypsin	25	unknown	2D-nanoAquity UPLC	HCD	Q Exactive	nano-electrospray	label-free	Orbitrap	['iodoacetamide derivatized residue', 'deamidated residue', 'monohydroxylated residue', 'oxidation of methionine', 'deammidation of Asn to Asp residues', 'Carbamidomethyl']	10 mM	1,4-dithiothreitol	0.952	0.925	0.95	1.0
PXD005981	shard_5	unknown	unknown	protein	unknown	unknown	cell culture	cell culture	unknown	['Homo sapiens', 'Escherichia coli']	cardiac	0.84	0.893	0.467	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	DIA	unknown	unknown	trypsin	unknown	unknown	unknown	['CID', 'HCD']	['Orbitrap Velos Pro', 'LTQ Orbitrap Velos']	ESI	label-free	Orbitrap	['Cysteinyl', 'Hex']	unknown	unknown	0.867	0.889	0.611	1.0
PXD006265	shard_5	6 to 8 weeks	unknown	epithelial cell of lung	unknown	Influenza	cell line	cell culture	female	Mus musculus	Lung	0.889	0.921	0.643	1.0	unknown	time course	unknown	5	unknown	20	unknown	unknown	Shotgun proteomics	0.844	0.911	0.444	1.0	unknown	unknown	Carbamidomethyl	trypsin	unknown	unknown	high-pH reverse-phase fractionation	unknown	LTQ Orbitrap Velos	electrospray ionization	iTRAQ	Orbitrap	['Carbamidomethyl', 'Oxidation']	unknown	unknown	0.909	0.994	0.562	1.0
PXD006404	shard_5	unknown	NB1	['neuroblastoma cell', 'epithelial cell']	unknown	['Neuroblastoma', 'neuroblastoma']	cell culture	cell culture	unknown	Homo sapiens	unknown	0.884	0.969	0.5	1.0	unknown	treated vs control	treatment	unknown	14	unknown	unknown	unknown	shotgun proteomics	0.856	0.933	0.444	1.0	unknown	unknown	unknown	['trypsin', 'Lys-C', 'trypsin', 'trypsin', 'Lys-C', 'trypsin']	unknown	['antibody-based enrichment', 'titanium dioxide (TiO2)']	['SDS-PAGE', 'high-pH fractionation']	unknown	['Q Exactive', 'Q Exactive Plus', 'Q Exactive HF']	nanoESI	['SILAC', 'SILAC', 'SILAC']	Orbitrap	['phosphorylated residue', 'tyrosine phosphorylation']	unknown	unknown	0.937	0.978	0.741	1.0
PXD006522	shard_5	unknown	unknown	['Epithelial cell', 'Podocyte']	unknown	['proteinuric kidney disease', 'sclerotic glomerular disease', 'genetic sclerotic and non-sclerotic proteinuric diseases']	cell line	['mice with proteinuric kidney disease', 'patients with genetic proteinuric diseases']	unknown	['Homo sapiens', 'Mus musculus']	Kidney	0.861	0.889	0.579	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	Shotgun proteomics	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.833	0.933	0.333	1.0
PXD006589	shard_5	['younger as well as elderly', 'adults']	JVM-13	['B cell', 'CD19+ B lymphocytes', 'T cells', 'monocytes']	adult	['Lymphoma', 'B cell chronic lymphocytic leukemia', 'healthy']	['cell line', 'primary cells', 'tissue']	['CLL patient whole blood', 'cell culture', 'healthy donor blood']	unknown	Homo sapiens	blood	0.892	0.867	0.792	1.0	unknown	treated vs control	B-CLL vs healthy donors	unknown	unknown	unknown	2	2	Shotgun proteomics	0.833	0.844	0.556	1.0	['Shotgun proteomics', 'DDA']	10mg/ml	IAA	Trypsin/Lys-C Mix	30% normalized collision energy	unknown	unknown	HCD	['Q Exactive', 'Q Exactive orbitrap mass spectrometer']	nanospray ion source	label-free	Orbitrap	['L-histidine residue', 'residues isobaric at 128.058578 Da', 'Carbamidomethyl', 'Oxidation', 'Acetyl', 'carbamidomethylation on cysteins', 'methionine oxidation', 'N-terminal protein acetylation']	5mg/ml	DTT	0.96	0.954	0.917	1.0
PXD006738	shard_5	unknown	BEAS-2B	bronchial epithelial cells	unknown	unknown	cell culture	cell culture	unknown	Homo sapiens	unknown	0.871	1.0	0.357	1.0										0.683	0.367	1.0	1.0	DDA	40 mM	Iodoacetamide	['trypsin', 'Lys-C']	30 eV	unknown	unknown	HCD	Q Exactive	nanoESI	label-free	Orbitrap	['carbamidomethylation', 'oxidation of methionine', 'iodoacetamide derivatized residue']	20 mM	DTT	0.85	0.744	0.889	1.0
PXD006847	shard_5	unknown	HeLa	epithelial cell	unknown	['cervical adenocarcinoma', 'T1D']	cell line	['cell culture', 'organ donor tissue']	unknown	Homo sapiens	['cervix', 'pancreas']	0.803	0.771	0.588	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	DDA	['30 mM in 50 mM ABC', '30 mM in 50 mM ABC']	iodoacetamide	['Lys-C', 'trypsin']	28%	unknown	unknown	HCD	['Orbitrap Fusion Lumos', 'Orbitrap Fusion Lumos Tribrid MS']	ESI	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation', 'N-terminal protein acetylation', 'methionine oxidation', 'Carbamidomethylation of cysteine residues']	['5 mM DTT', '10 mM DTT', '5 mM DTT']	DTT	0.848	0.729	0.917	1.0
PXD007122	shard_5	unknown	A549	epithelial cell	unknown	lung adenocarcinoma	cell line	cell culture	unknown	Homo sapiens	lung	0.818	0.836	0.5	1.0	unknown	treated vs control	CD38(-) vs CD38(+)	unknown	12	2	unknown	unknown	shotgun proteomics	0.85	0.878	0.556	1.0	Shotgun proteomics	12 mM	iodoacetamide	trypsin	unknown	unknown	SCX	unknown	Q Exactive	unknown	SILAC	Orbitrap	['6x(13)C labeled residue', 'oxidation (M)', '13C(6)15N(2) Lysine (+8.014 Da at Lysine)', '13C(6) Arginine (+6.020 Da at Arginine)', 'carbamidomethylation (C)']	5 mM	dithiothreitol	0.916	0.916	0.789	1.0
PXD007234	shard_5	unknown	unknown	['keratinocyte', 'endometrial cell']	unknown	normal	biofluid	menstrual fluid	unknown	Homo sapiens	blood	0.85	0.913	0.467	1.0	7	unknown	unknown	7	unknown	14	unknown	unknown	['Shotgun proteomics', 'Affinity purification coupled with mass spectrometry proteomics']	0.885	0.97	0.5	1.0	DDA	unknown	iodoacetamide	trypsin	27	['MARS-human 14 column', 'CPLL', 'gelatin-agarose', 'heparin-agarose']	unknown	HCD	Q Exactive	ESI	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue', 'carbamidomethylation of cysteine', 'N-acetylation of proteins N-termini', 'oxidation of methionine', 'pyroglutamate at peptides N-termini Glu and Gln']	unknown	unknown	0.925	0.917	0.833	1.0
PXD007592	shard_5	unknown	unknown	['melanoma cell', 'melanoma cell', 'melanoma cell']	unknown	['melanoma', 'melanoma']	['tissue', 'cell culture']	['surgical excisions', 'autopsy specimens', 'cell culture']	unknown	Homo sapiens	['brain', 'brain']	0.895	0.943	0.619	1.0	unknown	case vs control	good vs poor responders	18	unknown	18	2	2	shotgun proteomics	0.878	0.844	0.778	1.0	DDA	10 mg/ml	iodoacetamide	['trypsin', 'Lys-C']	27% normalized collision energy	unknown	unknown	HCD	QExactive HF	nanospray	label-free	Orbitrap	['carbamidomethylation', 'methionine oxidation', 'N-terminal protein acetylation']	5 mg/ml	DTT	0.939	0.922	0.889	1.0
PXD007705	shard_5	unknown	['NCI-H2228', 'HCC15', 'HCC44', 'NCI-H1339']	epithelial cell	unknown	['head and neck squamous cell carcinoma', 'squamous cell carcinoma of the lung', 'HNSCC-correlated lung tumors with squamous cell histology']	tissue	surgical resection	unknown	Homo sapiens	['lung', 'head and neck']	0.86	0.86	0.65	1.0	unknown	case vs control	tumor type	unknown	unknown	163	unknown	unknown	Shotgun proteomics	0.806	0.833	0.444	1.0	DDA	50 mM	IAA	trypsin	['35', '28']	unknown	Pierce™ High pH Reversed‐Phase Peptide Fractionation Kit	HCD	['Orbitrap Fusion', 'Q Exactive HF-X']	nanoESI	SILAC	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	50 mM	TCEP	0.913	0.847	0.947	1.0
PXD007759	shard_5	unknown	U87	glial cell	unknown	Brain glioblastoma multiforme	cell culture	cell culture	unknown	Homo sapiens	brain	0.868	0.936	0.5	1.0	3	treated vs control	TMZ vs DMSO	3	unknown	6	3	3	Shotgun proteomics	0.839	0.722	0.889	1.0	DDA	unknown	unknown	trypsin	30 eV	unknown	unknown	HCD	Q Exactive	ESI	label-free	Orbitrap	['carbamidomethylation', 'acetylation', 'methionine oxidation']	unknown	unknown	0.888	0.918	0.647	1.0
PXD007898	shard_5	unknown	unknown	Fibroblast	unknown	Breast cancer	cell culture	cell culture	unknown	Homo sapiens	breast	0.882	0.993	0.429	1.0	3	treated vs control	CTGF/VEGFA treatment vs control	3	1	3	unknown	unknown	Shotgun proteomics	0.867	0.822	0.778	1.0	Shotgun proteomics	unknown	['iodoacetamide', 'iodoacetamide derivatized residue']	['LysC', 'Trypsin']	unknown	['Ti-IMAC STAGE tips', 'alkyne-azide click chemistry']	high pH	unknown	Q Exactive	unknown	MS1 intensity based label-free quantification method	Orbitrap	['monohydroxylated residue', 'phosphorylated residue', 'iodoacetamide derivatized residue', 'cysteine carbamidomethylation', 'methionine oxidation', 'protein N-terminal acetylation', 'methionine to AHA substitution (UniMod Accession #896)']	unknown	DTT	0.948	0.979	0.792	1.0
PXD008029	shard_5	unknown	unknown	unknown	unknown	normal	biofluid	['human cerebrospinal fluid', 'human plasma']	unknown	Homo sapiens	unknown	0.797	0.86	0.333	1.0										0.889	0.911	0.667	1.0	data-dependent acquisition	unknown	Carbamidomethyl	unknown	unknown	unknown	off-gel electrophoresis	unknown	['LTQ Orbitrap Elite', 'LTQ-OT Elite']	unknown	TMT	['Orbitrap', 'Ion Trap']	['Ammonia-loss', 'TMT6plex', 'Dehydrated', 'Deamidated', 'Carbamidomethyl', 'Oxidation', 'Acetyl']	unknown	unknown	0.917	0.974	0.652	1.0
PXD008131	shard_5	unknown	HAP-1	unknown	unknown	normal	cell line	cell culture	unknown	Homo sapiens	unknown	0.864	0.986	0.357	1.0	3	treated vs control	WT vs KO	3	46	6	unknown	unknown	shotgun proteomics	0.883	0.856	0.778	1.0	['DDA', 'targeted']	10 mM	chloroacetamide	['LysC', 'trypsin', 'Glu-C', 'Chymotrypsin']	unknown	['IMAC', 'affinity']	high-pH	HCD	Q Exactive HF	ESI	SILAC	Orbitrap	['methylated residue', 'methylation of lysine (mono, di, and tri) and arginine (mono and di) as well as cyclization of N-terminal glutamine to pyro-glutamate']	5 mM	tris(2-carboxyethyl)phosphine	0.843	0.705	0.952	1.0
PXD008260	shard_5	unknown	HEK 293T	unknown	unknown	Alzheimer's disease	cell line	cell culture	unknown	Homo sapiens	unknown	0.825	0.907	0.357	1.0	4	treated vs control	anti-Myc vs IgG	4	unknown	unknown	unknown	unknown	Affinity purification coupled with mass spectrometry proteomics	0.856	0.889	0.556	1.0																0.89	0.807	0.933	1.0
PXD008454	shard_5	unknown	['PC9', 'A549', 'H1299', 'H1573']	Epithelial cell	unknown	['Non-small cell lung carcinoma', 'Non-small cell lung carcinoma']	Cell culture	cell culture	unknown	Homo sapiens	unknown	0.828	0.833	0.556	1.0	unknown	time course	afatinib treatment	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.833	0.933	0.333	1.0	DIA	unknown	unknown	Trypsin/LysC	unknown	Fe-IMAC	high-pH	HCD	['Q Exactive HF', 'Oribitrap HF Q-Exactive (Thermo)']	ESI	['Label free', 'SILAC']	Orbitrap	phosphorylated residue	unknown	unknown	0.894	0.906	0.706	1.0
PXD008536	shard_5	30.7	unknown	unknown	unknown	normal	biofluid	healthy volunteers	6 females and 6 males	Homo sapiens	tear	0.843	0.886	0.5	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	0.8	1.0	0.0	1.0	['PRM', 'DDA']	0.3 mM	iodoacetamide	trypsin	['26', '26']	unknown	unknown	HCD	['Q Exactive', 'QExactive plus']	nanoESI	label-free	Orbitrap	['carbamidomethylation', 'oxidation', 'acetylation']	0.1 mM	dithiothreitol	0.93	0.9	0.9	1.0
PXD008693	shard_5	unknown	['HEK293', 'HEK293-L10a']	kidney epithelial cell	unknown	unknown	cell culture	cell culture	unknown	Homo sapiens	unknown	0.853	0.947	0.4	1.0	3	unknown	unknown	3	10	3	0	unknown	shotgun proteomics	0.911	0.956	0.667	1.0	Data Dependent Acquisition	8 mM iodoacetamide	iodoacetamide	trypsin	normalized collisional energy of 28	unknown	Strong Cation Exchange	HCD	LTQ Orbitrap Elite	ESI	label-free	Orbitrap	['carbamidomethylation', 'oxidation', 'acetylation', 'monohydroxylated residue', 'acetylated residue', 'carbamoylated residue', 'iodoacetamide derivatized residue']	4 mM dithiothreitol	dithiothreitol	0.974	0.967	0.952	1.0
PXD008863	shard_5	unknown	['CS3BE', 'U2OS']	Fibroblast	unknown	Cockayne syndrome	cell line	cell culture	unknown	Homo sapiens	unknown	0.883	0.98	0.467	1.0	unknown	unknown	UV treatment versus mock treatment	unknown	unknown	2	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.778	0.822	0.333	1.0	['DDA', 'Gel-based experiment']	unknown	iodoacetamide	trypsin	unknown	unknown	unknown	unknown	Q Exactive	ESI	SILAC	Orbitrap	No PTMs are included in the dataset	unknown	dithiothreitol	0.884	0.919	0.625	1.0
PXD008940	shard_5	unknown	U251	glioblastoma cell	unknown	Glioblastoma	cell culture	cell culture	unknown	Homo sapiens	brain	0.864	0.929	0.5	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Top-down proteomics', 'TMT']	0.84	1.0	0.2	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	LTQ	unknown	TMT	unknown	['TMT6plex-126 reporter+balance reagent acylated residue', 'monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.859	1.0	0.294	1.0
PXD009035	shard_5	unknown	293T/17	Epithelial cell	unknown	unknown	cell line	cell culture	unknown	Homo sapiens	unknown	0.836	0.929	0.357	1.0	unknown	treated vs control	wild type vs EGFP vs pcDNA3.1	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.811	0.889	0.333	1.0	['DDA', 'Shotgun proteomics']	['55 mM', '10 mM']	['iodacetamide', 'iodacetamide']	['trypsin', 'trypsin', 'Trypsin']	['40%', '32']	unknown	['offline high pH reverse phase fractionation', 'high pH reverse phase fractionation']	['CID', 'HCD']	['Linear Trap Quadrupole (LTQ) Orbitrap Velos Pro (Thermo Fisher Scientific)', 'QExactive Plus (Thermo Fisher Scientific)', 'Q Exactive']	['nanoESI', 'nanoESI']	['TMT10plex', 'TMT']	['Orbitrap', 'Orbitrap']	['Carbamidomethyl (C) (fixed modification)', 'Oxidation (M) (variable modification)', 'Carbamidomethyl (C)', 'TMT10 (K) (fixed modification)', 'Acetyl (N-term)', 'Oxidation (M)', 'TMT10 (N-term) (variable modifications)']	['10 mM', '10 mM']	['dithiothreitol', 'dithiothreitol']	0.933	0.878	0.972	1.0
