agent,pxd_id,field,golden,llm,match_type,score,replicate,model,model_dir,arm,lin
TechnicalAgent,PXD029997,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD030403,instrument,LTQ-Orbitrap,LTQ-Orbitrap,EXACT,1.0,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD030403,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD032098,instrument,1; 2; 3; 4,Orbitrap Fusion Tribrid mass spectrometer,NO_MATCH,0.308951,2,Qwen3.8-27B,qwen3_8_27b,S5,0.0003382729301403422
TechnicalAgent,PXD032098,label,run 1; run 2; run 3; run 4; run 5; run 6; run 7; run 8,label-free,NO_MATCH,0.382041,2,Qwen3.8-27B,qwen3_8_27b,S5,0.3373715160700632
TechnicalAgent,PXD034195,cleavage_agent,trypsin,,NO_MATCH,0.0,2,Qwen3.8-27B,qwen3_8_27b,S5,0.0
TechnicalAgent,PXD036655,cleavage_agent,trypsin,"Lys-C, trypsin",SEMANTIC,0.8283900022506714,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD036655,label,TMT10plex,TMT,SEMANTIC,0.7252629995346069,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD036832,instrument,Q Exactive HF-X,Q Exactive HF-X,EXACT,1.0,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD036832,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD040176,instrument,Orbitrap Fusion,Orbitrap Fusion,EXACT,1.0,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD040176,label,Label free,label-free,SEMANTIC,0.9735952019691468,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD040722,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD040722,label,TMT16plex,TMT,SEMANTIC,0.7098262310028076,2,Qwen3.8-27B,qwen3_8_27b,S5,0.8037566069090535
TechnicalAgent,PXD041681,instrument,Orbitrap Fusion Lumos Tribrid,Orbitrap Fusion™ Lumos™ Tribrid™ Mass Spectrometer,SEMANTIC,0.8979113101959229,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD041681,label,label free sample,label-free,SEMANTIC,0.809843897819519,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD042574,cleavage_agent,proteinase K; trypsin,"trypsin, proteinase K",EXACT,1.0,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
TechnicalAgent,PXD043392,cleavage_agent,trypsin,,NO_MATCH,0.0,2,Qwen3.8-27B,qwen3_8_27b,S5,0.0
TechnicalAgent,PXD060381,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Qwen3.8-27B,qwen3_8_27b,S5,1.0
BiologicalAgent,PXD001856,species,human (Homo sapiens),human; Homo Sapiens,NO_MATCH,0.959281,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD002619,species,Homo sapiens,Human,SEMANTIC,0.8253394365310669,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD002619,organ,breast cancer cell,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD002619,disease,breast cancer,breast cancer; breast tumours; Breast cancers; breast tumour; ERPR; Her2; TN,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD005982,species,Oryza sativa L.,Oryza sativa L.; rice; Oryza sativa,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD005982,organ,pistil; seed,seeds; pistils; pistil,SEMANTIC,0.986498,2,Gemma 4 31B,gemma4_31b,S0,0.6600112093200834
BiologicalAgent,PXD006847,species,Homo sapiens,mammalian; human; HeLa; organ donors,NO_MATCH,0.825339,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD006847,organ,pancreas; islet,pancreatic islet; pancreatic tissue slices; Islets,SEMANTIC,0.787364,2,Gemma 4 31B,gemma4_31b,S0,0.9272778454978727
BiologicalAgent,PXD006847,cell_type,cultured cells,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD006847,cell_line,HeLa,HeLa,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD006847,disease,Healthy control; Type 1 diabetes,type 1 diabetic,NO_MATCH,0.625337,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD012439,species,Riftia pachyptila,Riftia pachyptila; Riftia; Tevnia jerichonana; Riftia1; Riftia2; Tevnia; host; symbiont; Drosophila melanogaster; Drosophila,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD012439,organ,trophosome; vestimentum; plume,plume; trophosome; body wall; vestimentum; trophosomes,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD013543,species,Rattus norvegicus,rats; Rattus norvegicus,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD013543,organ,left ventricle,myocardial; cardiac; Heart; left ventricle; LV; atria; left and right ventricle; papillary muscles; aortic valve; left atrium; papillary muscle,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD013543,disease,obesity,Obesity; cardiovascular disease; obese,NORMALIZED,0.95,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD013809,species,Homo sapiens,human; Homo sapiens; organism; mouse,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD013809,cell_line,HeLa,HeLa; THP-1,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD014762,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD014762,organ,alveoli; blood vessels,lung tissues; lung alveoli; lung blood vessels; lung blood vessel; lung; distal lung tissue,NO_MATCH,0.796529,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD014762,disease,Idiopathic Pulmonary Fibrosis (IPF),Idiopathic Pulmonary Fibrosis; IPF,NO_MATCH,0.93583,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD015272,cell_line,HeLa,HEK293T; HT1080; Hela; 293T; HEK 293T,NORMALIZED,0.95,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD015289,species,Homo sapiens,men; human; homo sapiens,NORMALIZED,0.95,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD015289,organ,prostate,urine; resected prostate cancer tissue samples; Resected prostate cancer tissue specimens,NO_MATCH,0.600252,2,Gemma 4 31B,gemma4_31b,S0,0.047285757463781795
BiologicalAgent,PXD015289,disease,prostate cancer; benign prostatic hyperplasia (BPH); bladder cancer; renal cell carcinoma,prostate cancer; benign and malignant prostate disease; bladder and renal cancer; urological cancers; BPH; urothelial cancer of the bladder; renal cell carcinoma; prostate cancer samples; BPH control samples; benign prostate hyperplasia,SEMANTIC,0.943124,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD018830,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD018830,organ,Breast epithelium,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD018830,disease,Breast cancer (BC); Control,breast cancer; ovarian cancer; breast tumors,NO_MATCH,0.588221,2,Gemma 4 31B,gemma4_31b,S0,0.9880989524001719
BiologicalAgent,PXD019394,species,Mus musculus,mouse; mice,NO_MATCH,0.774888,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD019394,organ,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis,brain; brown fat; heart; liver; lung; kidney; pancreas; spleen; testis,EXACT,0.988889,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD019394,cell_type,brain; brown adipose tissue; heart; kidney; liver; lung; pancreas; spleen; testis,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD019394,disease,normal,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD021383,species,Dermatophagoides pteronyssinus; Dermatophagoides farinae; Suidasia medanensis; Cicer arietinum; Saccharomyces cerevisiae; Homo sapiens,dust mite; house dust mite; Dermatophagoides pteronyssinus; Dermatophagoides farinae; Suidasia medanensis; Cicer arietinum; baker's yeast; D. farinae; Suidasia; Cicer; yeast proteins; D. pteronyssinus; Blomia tropicalis; Blomia; chickpea; B. tropicalis; mouse; human,SEMANTIC,0.944492,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD022741,species,Saccharomyces cerevisiae,Saccharomyces cerevisiae,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD026287,species,Arabidopsis thaliana,Arabidopsis,SEMANTIC,0.901980757713318,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD026287,organ,whole seedlings,roots; root,NO_MATCH,0.568521,2,Gemma 4 31B,gemma4_31b,S0,0.3315126887124648
BiologicalAgent,PXD026287,cell_type,plant cell,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD028781,species,Toxoplasma gondii,Toxoplasma gondii; T. gondii; Saccharomyces cerevisiae; Homo sapiens; S. cerevisiae; Danio rerio; Mus musculus; H. sapiens,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD028781,cell_line,HFF-1,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD029966,species,Homo sapiens; Mus musculus,mice; mouse; Foxp3DTR/WT mice; Lyn−/− and WT control mice; pregnant Foxp3DTR/WT mice; pregnant μMT mice; chicken; maternal spleens; human; porcine pancreas,NO_MATCH,0.800114,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD029966,organ,serum,Spleens; dermis; subcutis; Uterine tissues,NO_MATCH,0.510261,2,Gemma 4 31B,gemma4_31b,S0,0.6472369077565886
BiologicalAgent,PXD029997,species,Saccharomyces cerevisiae,S. cerevisiae; Saccharomyces cerevisiae; Escherichia coli; yeast; Xenopus laevis,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD029997,cell_type,yeast,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD029997,cell_line,Saccharomyces cerevisiae BY4742,Rosetta,NO_MATCH,0.2511861026287079,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD030403,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD030403,organ,thyroid,thyroid,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD030403,cell_type,thyroid epithelial cell,thyroid cells; thyroid epithelial cell line,HIERARCHICAL,0.9,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD030403,cell_line,Nthy-ORI,Nthy-ORI,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD030403,disease,normal,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD034195,species,Desulfuromonas acetexigens,Desulfobacterota; Desulfuromonas acetexigens; Desulfobacterota species; Desulfobacterota phylum; Deltaproteobacteria; D. acetexigens; DSM 1397,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD034195,cell_line,Desulfuromonas acetexigens,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD036655,species,Mus musculus,Mouse; mice,NO_MATCH,0.774888,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD036832,species,Mus musculus,Escherichia coli; sepsis model; O18:K1; E. coli O18:K1; mice; yeast; mouse,NO_MATCH,0.774888,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD036832,organ,Liver; Lungs; Spleen; Plasma,kidneys; Blood; organs; liver; lung; spleen; heart; kidney; plasma; circulating leukocytes; neutrophils; monocytes; cell pellets; organ homogenates; leukocytes; Tissue,SEMANTIC,0.955791,2,Gemma 4 31B,gemma4_31b,S0,0.9998240589651163
BiologicalAgent,PXD036832,disease,"""naive, sepsis""; sepsis",,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
BiologicalAgent,PXD040176,species,Diplonema papillatum,Diplonema papillatum; D. papillatum; Diplonema cell,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD040176,organ,Mitochondrial mitoribosomes,mitochondria; mitochondrial rRNAs,HIERARCHICAL,0.9,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD040176,cell_type,Diplonema papillatum,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD040722,species,Mus musculus,mouse; mice; Mus musculus,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD040722,organ,thoracic aorta; brain (cerebrum); gastrocnemius muscle; heart; kidney; liver; lung; abdominal skin,brain; cerebrum; gastrocnemius muscle; heart; kidney; liver; lung; thoracic aorta,SEMANTIC,0.921004,2,Gemma 4 31B,gemma4_31b,S0,0.9410428873720382
BiologicalAgent,PXD041681,species,homo sapiens,human; Homo sapience,NO_MATCH,0.825339,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD042574,species,Homo sapiens,Tritirachium album; Human,NO_MATCH,0.825339,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD042574,disease,oral squamous cell carcinoma (OSCC),oral cancer; oral squamous cell carcinoma (OSCC); oral malignant lesions,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD043392,species,Saccharomyces cerevisiae,budding yeast; S. cerevisiae; Saccharomyces cerevisiae; Escherichia coli; E. coli,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD060381,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD060381,cell_type,mesenchymal stem cells,adipose derived mesenchymal stem cell line,HIERARCHICAL,0.9,2,Gemma 4 31B,gemma4_31b,S0,0.8619147997832041
BiologicalAgent,PXD060381,cell_line,ASC52telo,ASC52telo,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,
BiologicalAgent,PXD060381,disease,degenerative disc disease,disc herniation; DDD,NO_MATCH,0.73755,2,Gemma 4 31B,gemma4_31b,S0,
TechnicalAgent,PXD001856,cleavage_agent,Lys-C; trypsin,trypsin; Lys-C,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD001856,label,Lys8/Arg10 (heavy); Lys4/Arg6 (medium); Light (unlabeled),SILAC; Lys8; Arg10; Lys4; Arg6,NO_MATCH,0.614437,2,Gemma 4 31B,gemma4_31b,S0,0.8000631520160135
TechnicalAgent,PXD002619,instrument,Q Exactive,EASY-nLC nano high performance liquid chromatography system; Q Exactive mass spectrometer,NO_MATCH,0.719207,2,Gemma 4 31B,gemma4_31b,S0,0.6719005609989158
TechnicalAgent,PXD002619,label,SILAC,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD005982,cleavage_agent,trypsin,trypsin; Trypsin/P,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD005982,label,label-free,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD006847,cleavage_agent,trypsin; Lys-C,Trypsin; Lys-C,EXACT,0.975,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD006847,label,Label-free,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD012439,cleavage_agent,trypsin,Tryptic,SEMANTIC,0.7483850121498108,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD013543,cleavage_agent,trypsin,trypsin; sequencing grade trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD013543,label,label-free,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD013809,cleavage_agent,Lys-C; trypsin,trypsin; LysC,SEMANTIC,0.966385,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD013809,label,SILAC,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD014762,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD015272,label,SILAC (light: Lys/Arg; heavy: Lys/Arg),,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD015289,cleavage_agent,trypsin; Lys-C,Trypsin/Lys-C mix,SEMANTIC,0.891432,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD015289,label,label-free,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD018830,instrument,Q Exactive HF-X,Q-Exactive HF-X; Q-Exactive Plus; mass spectrometer; Q-Exactive HFX; instrument; Autostainer Plus; PT-LINK,NO_MATCH,0.981527,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD018830,label,label free sample,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD019394,instrument,LTQ Orbitrap,LTQ-Orbitrap mass spectrometer; LTQ-Velos-Orbitrap mass spectrometer,NO_MATCH,0.925704,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD019394,label,label free sample,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD021383,cleavage_agent,trypsin,trypsin; MS-grade trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD022741,instrument,Orbitrap Fusion Lumos,Thermo Scientific Nanodrop 2000; Agilent 300Extend-C18 column; Agilent Infinity 1260 HPLC; mass spectrometer; Orbitrap Fusion Lumos mass spectrometer; Proxeon EASY-nLC 1200 LC pump; Orbitrap,NO_MATCH,0.914192,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD022741,label,TMT126; TMT127N; TMT127C; TMT128N; TMT128C; TMT129N; TMT129C; TMT130N; TMT130C; TMT131N; TMT131C,TMT11,SEMANTIC,0.732702374458313,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD026287,instrument,LTQ Orbitrap Velos,Leica TCS SP5; Diagenode Bioruptor 200; LTQ Orbitrap Velos Pro mass spectrometer; LightCycler® 480 instrument; Stereo Dissecting Microscope (Zeiss Stemi SV6); Nextseq 500,NO_MATCH,0.940872,2,Gemma 4 31B,gemma4_31b,S0,0.6892382405219826
TechnicalAgent,PXD026287,label,label free sample,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD028781,cleavage_agent,Trypsin; Lys-C,Trypsin/LysC,SEMANTIC,0.966385,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD028781,label,label-free,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD029966,instrument,TripleTOF 6600,NanoLC 425 Ultra system (Eksigent Technologies); TripleTOF 6600 mass spectrometer (SCIEX); TripleTOF 6600,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD029966,label,label free sample,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD029997,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD030403,instrument,LTQ-Orbitrap,Illumina HiSeq 1500 platform; LTQ-Orbitrap instrument,NO_MATCH,0.956588,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD030403,label,label free sample,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD032098,instrument,1; 2; 3; 4,FEI Vitrobot Mark IV; FEI Titan Krios G3i; Gatan K3 BioQuantum direct electron detector; Cryosparc v3.0; CryoDRGN v.3.0.2; RELION v3.0; pyEM v0.5; Coot v0.9.6; Phenix v1.18.2-3874; ISOLDE v1.2.2; Coot v0.9.2; phenix refine v1.18.2-3874; UCSF chimera v1.14; ChimeraX v1.3; ÄKTAmicro chromatography system; Orbitrap Fusion Tribrid mass spectrometer; EASY-nLC 1200 system; Biacore X100,NO_MATCH,0.40815,2,Gemma 4 31B,gemma4_31b,S0,0.0003382729301403422
TechnicalAgent,PXD032098,label,run 1; run 2; run 3; run 4; run 5; run 6; run 7; run 8,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD034195,cleavage_agent,trypsin,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD036655,cleavage_agent,trypsin,Lys-C; trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD036655,label,TMT10plex,TMT10 plex; TMT6plex,NO_MATCH,0.919298,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD036832,instrument,Q Exactive HF-X,Accuri C6 Plus flow cytometer; FACSVerse flow cytometer; VICTOR3 Multilabel Plate Reader; vacuum concentrator; Q Exactive HF-X mass spectrometer; EASY-nLC 1200 ultra-HPLC system,NO_MATCH,0.75193,2,Gemma 4 31B,gemma4_31b,S0,0.6719005609989158
TechnicalAgent,PXD036832,label,label free sample,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD040176,instrument,Orbitrap Fusion,Zeiss Axioscope; TissueLyserII; Vivaspin 500; AH-650; ChemiDoc MP instrument; C18 ZipTip; Self-Pack C18 column; Easy-nLC 1200 system; Orbitrap Fusion mass spectrometer; Nanospray Flex Ion Source; linear ion trap,NO_MATCH,0.900315,2,Gemma 4 31B,gemma4_31b,S0,0.2702399073341516
TechnicalAgent,PXD040176,label,Label free,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD040722,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD040722,label,TMT16plex,TMT Isobaric Label Reagent; TMT16; TMT10 or TMT16,NO_MATCH,0.876442,2,Gemma 4 31B,gemma4_31b,S0,0.8037566069090535
TechnicalAgent,PXD041681,instrument,Orbitrap Fusion Lumos Tribrid,nanoLC-MS/MS; Ulti-Mate™ 3000 RSLCnano system; Orbitrap Fusion™ Lumos™ Tribrid™ Mass Spectrometer; PRM-MS,NO_MATCH,0.897911,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD041681,label,label free sample,,NO_MATCH,0.0,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD042574,cleavage_agent,proteinase K; trypsin,RapiGest; tryptic; nonspecific protease; trypsin; proteinase K; PK; porcine trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
TechnicalAgent,PXD043392,cleavage_agent,trypsin,zymolase; MNase,NO_MATCH,0.544001,2,Gemma 4 31B,gemma4_31b,S0,0.0
TechnicalAgent,PXD060381,cleavage_agent,trypsin,trypsin,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S0,1.0
BiologicalAgent,PXD001856,species,human (Homo sapiens),human,SEMANTIC,0.912011981010437,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD002619,species,Homo sapiens,Human,SEMANTIC,0.8253394365310669,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD002619,organ,breast cancer cell,breast,NO_MATCH,0.5746214389801025,2,Gemma 4 31B,gemma4_31b,S1,0.05434852694957474
BiologicalAgent,PXD002619,disease,breast cancer,breast cancer,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD005982,species,Oryza sativa L.,Rice (Oryza sativa L.),SEMANTIC,0.9622019529342652,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD005982,organ,pistil; seed,pistils and seeds,NO_MATCH,0.783467,2,Gemma 4 31B,gemma4_31b,S1,0.22228416848246144
BiologicalAgent,PXD006847,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD006847,organ,pancreas; islet,pancreatic tissue,NO_MATCH,0.76581,2,Gemma 4 31B,gemma4_31b,S1,0.7798958260635935
BiologicalAgent,PXD006847,cell_type,cultured cells,pancreatic islet,NO_MATCH,0.4095499217510223,2,Gemma 4 31B,gemma4_31b,S1,0.35159177940105246
BiologicalAgent,PXD006847,cell_line,HeLa,HeLa,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD006847,disease,Healthy control; Type 1 diabetes,type 1 diabetic,NO_MATCH,0.625337,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD012439,species,Riftia pachyptila,Riftia pachyptila,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S1,
BiologicalAgent,PXD012439,organ,trophosome; vestimentum; plume,"plume, trophosome, body wall, vestimentum",EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013543,species,Rattus norvegicus,Rattus norvegicus,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013543,organ,left ventricle,myocardial,NO_MATCH,0.6105983257293701,2,Gemma 4 31B,gemma4_31b,S1,0.689648734382599
BiologicalAgent,PXD013543,disease,obesity,obesity,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013809,species,Homo sapiens,Homo sapiens,EXACT,1.0,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD013809,cell_line,HeLa,"HeLa, THP-1",SEMANTIC,0.7953656911849976,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD014762,species,Homo sapiens,human,SEMANTIC,0.8253394365310669,2,Gemma 4 31B,gemma4_31b,S1,1.0
BiologicalAgent,PXD014762,organ,alveoli; blood vessels,lung,NO_MATCH,0.491871,2,Gemma 4 31B,gemma4_31b,S1,
