pxd	run	acquisition	cell_line	cell_part	disease	enrichment	fractionation	fragmentation	instrument	labeling	organism	tissue
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr50						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr50						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr14						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr17						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr31						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr10						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr50						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr29						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr05						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr08						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr07						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr37						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr27						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr05						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr04						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr13						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr13						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr48						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr34						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr05						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr47						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr08						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr19						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr12						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr06						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr48						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr47						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr48						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr04						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr49						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr02						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr07						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr34						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr31						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr32						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr31						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr30_rerun						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr37						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr32						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr10						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr51						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr30						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr36						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr32						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr36						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr06						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr56						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr37						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr49						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr12						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr13						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr48						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr18						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr05						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr72						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr17						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr11						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr34						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr04						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr05						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr45						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr18						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr51						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr45						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr47						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr51						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr16						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr51						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr72						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr03						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr50						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr29						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr16						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr03						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr45						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr18_20200910135953						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr02						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr50						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr10						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr32						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr35						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr18						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr48						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr34						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr51						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr12						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr56						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr13						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr08						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr45						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr31						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr31						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr47						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr72						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr04						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr03						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr27						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr12						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr55						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr50						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr30						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr72						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr27						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr30						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr45						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr29						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr07						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr27						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr35						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr36						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr32						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr56						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr46						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr15						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr51						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr56						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr46						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr03						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr09						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr45						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr09						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr18						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr72						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr28						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr29						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr09						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr10						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr06						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr29						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr13						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr12						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr32						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr47						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr19						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr15						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr16						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr18						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr35						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr31						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr14						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr10						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr14						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr15						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr31						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr04						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr14						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr19						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr46						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr36						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr17						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr46						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr05						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr35						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr51						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr11						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr17						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr06						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr36						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr47						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr46						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr17						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr57						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr09						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr06						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr72						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr11						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr04						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr55						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr06						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr05						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr02						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr37						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr72						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr55						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr29						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr09						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr34						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr27						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr08						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr17						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr33						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr08						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr27						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr14						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr36						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr32						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr05						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr72						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr46						True			TMT		
PXD061144	XC-LCP1-114_20200819_HFTo_TMT16_SetB_640ug_IPG3-10_10of20_fr36						True			TMT		
PXD061144	XC-LCP1-114_20200916_HFTo_TMT16_SetF_640ug_IPG3-10_10of20_fr47						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr16						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr45						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr14						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr07						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr48						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr28						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr49						True			TMT		
PXD061144	XC-LCP1-114_20200908_HFTo_TMT16_SetE_640ug_IPG3-10_10of20_fr13						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr35						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr16						True			TMT		
PXD061144	XC-LCP1-114_20200812_HFTo_TMT16_SetA_640ug_IPG3-10_10of20_fr16						True			TMT		
PXD061144	XC-LCP1-114_20200827_HFTo_TMT16_SetC_640ug_IPG3-10_10of20_fr19						True			TMT		
PXD061144	XC-LCP1-114_20201006_HFTo_TMT16_SetH_640ug_IPG3-10_10of20_fr34						True			TMT		
PXD061144	XC-LCP1-114_20200903_HFTo_TMT16_SetD_640ug_IPG3-10_10of20_fr30						True			TMT		
PXD061144	XC-LCP1-114_20200930_HFTo_TMT16_SetE_640ug_IPG3-10_rerun_15of20_fr11						True			TMT		
PXD061144	XC-LCP1-114_20200922_HFTo_TMT16_SetG_640ug_IPG3-10_10of20_fr03						True			TMT		
PXD063969	ea20189											
PXD063969	ea20188											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-09											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-06											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-01											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-02											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-12											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-05											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-07											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-04											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-03											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-11											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-08											
PXD063721	MRL_AN_E3_20230224_Ruoxuan-JMJ_HpH-10											
PXD062324	jervasti_joh18358_19540_20240413_FAIMS_TMT16_2_fxn08						True			TMT		
PXD062324	jervasti_joh18358_19540_20240411_FAIMS_TMT16_1_fxn06						True			TMT		
PXD062324	jervasti_joh18358_19540_20240413_FAIMS_TMT16_2_fxn03						True			TMT		
PXD062324	jervasti_joh18358_19540_20240413_FAIMS_TMT16_2_fxn09						True			TMT		
PXD062324	jervasti_joh18358_19540_20240411_FAIMS_TMT16_1_fxn04						True			TMT		
PXD062324	jervasti_joh18358_19540_20240411_FAIMS_TMT16_1_fxn09						True			TMT		
PXD062324	jervasti_joh18358_19540_20240413_FAIMS_TMT16_2_fxn02						True			TMT		
PXD062324	jervasti_joh18358_19540_20240411_FAIMS_TMT16_1_fxn03						True			TMT		
PXD062324	jervasti_joh18358_19540_20240413_FAIMS_TMT16_2_fxn10						True			TMT		
