source_file	source_shard	age	cell_line	cell_type	developmental_stage	disease_state	material_type	sample_source	sex	species	tissue	biological_confidence_overall	biological_confidence_evidence_score	biological_confidence_completeness	biological_confidence_format_score	biological_replicate	experimental_design	factor_value	number_of_biological_replicates	number_of_fractions	number_of_samples	number_of_technical_replicates	technical_replicate	technology_type	experimental_design_confidence_overall	experimental_design_confidence_evidence_score	experimental_design_confidence_completeness	experimental_design_confidence_format_score	acquisition_method	alkylation_concentration	alkylation_reagent	cleavage_agent	collision_energy	enrichment_method	fractionation_method	fragmentation_method	instrument	ionization_type	labeling	mass_analyzer	ptm	reduction_concentration	reduction_reagent	technical_confidence_overall	technical_confidence_evidence_score	technical_confidence_completeness	technical_confidence_format_score
PXD009197	shard_4	unknown	unknown	['brain microvascular endothelial cell', 'Astrocyte']	unknown	Disease free	Cell culture	cell culture	unknown	Homo sapiens	brain	0.89	0.993	0.467	1.0	unknown	time course	time points after AgNPs exposure	unknown	unknown	unknown	unknown	unknown	['shotgun proteomics', 'TMT']	0.85	0.94	0.4	1.0	unknown	unknown	iodoacetic acid derivatized residue	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	TMT	Orbitrap	['TMT6plex-126 reporter+balance reagent acylated residue', 'acetylated residue', 'iodoacetic acid derivatized residue']	unknown	unknown	0.868	0.971	0.412	1.0
PXD009267	shard_4	unknown	unknown	unknown	unknown	normal	unknown	unknown	unknown	Homo sapiens	unknown	0.811	0.964	0.143	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	['Shotgun proteomics', 'quantitative mass spectrometry']	unknown	iodoacetamide	unknown	unknown	unknown	sucrose gradient centrifugation	unknown	Q Exactive	unknown	SILAC	Orbitrap	['monohydroxylated residue', 'phosphorylated residue', 'acetylated residue', 'deamidated residue', 'iodoacetamide derivatized residue', 'phosphorylation of serine 38 in RPL12/uL11']	unknown	unknown	0.912	0.976	0.619	1.0
PXD009321	shard_4	unknown	['MRC5', 'GM16513', 'GM16866', 'GM07371']	['fibroblast', 'fibroblast']	unknown	Peroxisome biogenesis disorder	cell culture	cell culture	unknown	Homo sapiens	['skin', 'skin']	0.911	0.947	0.684	1.0	3	['time course', 'treated vs control']	['time post infection', 'PFA treatment']	3	unknown	unknown	unknown	unknown	targeted proteomics	0.814	0.773	0.636	1.0	['PRM', 'SRM/MRM']	50mM	2-chloroacetamide	trypsin	28	unknown	unknown	HCD	['Q Exactive', 'Q-Exactive HF']	unknown	label-free	Orbitrap	No PTMs are included in the dataset	25mM	TCEP	0.903	0.876	0.824	1.0
PXD009374	shard_4	unknown	U2OS Flp-In T-Rex	epithelial cell	unknown	Brain disease	cell line	cell culture	unknown	Homo sapiens	bone	0.829	0.857	0.5	1.0	3	treated vs control	CDKL5 knockout vs reintroduced	3	12	6	unknown	unknown	shotgun proteomics	0.889	0.867	0.778	1.0	['DDA', 'Shotgun proteomics']	['20 mM iodoacetamide', '25 mM 2‐chloroacetamide']	['iodoacetamide', '2‐chloroacetamide']	['trypsin', 'Trypsin/LysC']	['37.5%', 'normalized collision energy 35.0']	TiO2	High‐pH reversed‐phase chromatography	HCD	['Orbitrap Fusion', 'Orbitrap Fusion', 'Orbitrap Velos']	['ESI', 'nanoESI']	['TMT', 'TMT', 'TMT10plex']	Orbitrap	['monohydroxylated residue', 'TMT6plex-126 reporter+balance reagent acylated residue', 'phosphorylated residue', 'acetylated residue', 'deamidated residue', 'iodoacetamide derivatized residue', 'oxidation (M)', 'acetyl (protein N‐terminal)', 'phospho (STY)', 'carbamidomethyl (C)']	['5 mM Tris(2‐carboxyethyl)phosphine', '10 mM TCEP']	['Tris(2‐carboxyethyl)phosphine (TCEP)', 'TCEP']	0.917	0.833	1.0	1.0
PXD009476	shard_4	unknown	CEM	T cell	unknown	['clear cell renal cell carcinoma', 'normal']	['tissue', 'biofluid', 'cell culture']	['human kidney tissue', 'serum', 'cell culture']	unknown	Homo sapiens	['kidney', 'blood']	0.895	0.93	0.65	1.0	kidney tumor tissue and control normal kidney tissue samples from the same individuals	treated vs control	kidney tumor and normal tissues	2	24	2	unknown	unknown	Shotgun proteomics	0.881	0.85	0.778	1.0	DDA	10 mM	iodoacetamide	trypsin	['29', '36%']	SAX HyperSep™ Retain AX Columns	SCX	['HCD', 'ETD']	['Fusion Lumos', 'Q-Exactive HF', 'Orbitrap Fusion Lumos']	nanoESI	['label-free', 'Spectrum counting']	Orbitrap	['complex glycosylation', 'carbamidomethylation', 'oxidation', 'guanidination', 'Hex(1)HexNAc(1)', 'HexNAc']	5 mM	DTT	0.892	0.784	1.0	1.0
PXD009560	shard_4	unknown	['SK-N-BE2', 'SK-N-BE2']	['neural progenitor cells', 'Neuroblast']	unknown	Zika virus infection	cell culture	cell culture	unknown	Homo sapiens	unknown	0.878	0.931	0.562	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	unknown	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['phosphorylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.868	0.971	0.412	1.0
PXD009603	shard_4	unknown	unknown	['dental plaque cells', 'dental calculus']	unknown	normal	['dental calculus', 'dental plaque']	['archaeological dental calculus', 'contemporary dental patients', 'recently deceased individuals']	unknown	Homo sapiens	['Dental plaque', 'dental calculus']	0.874	0.916	0.579	1.0	unknown	case vs control	archaeological vs modern	unknown	unknown	114	unknown	unknown	shotgun proteomics	0.833	0.889	0.444	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue']	unknown	unknown	0.831	0.938	0.312	1.0
PXD009737	shard_4	unknown	unknown	unknown	adult	normal	tissue	cell culture	unknown	Homo sapiens	Testis	0.829	0.886	0.429	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	DDA	unknown	Carbamidomethyl	multi-proteases	unknown	unknown	high-pH reverse phase (RP)	unknown	Q Exactive HF-X	unknown	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation']	unknown	unknown	0.856	0.887	0.562	1.0
PXD009801	shard_4	unknown	unknown	hematopoietic cell	unknown	normal	cell line	cell culture	unknown	Homo sapiens	unknown	0.8	0.9	0.357	0.929	3	time course	unknown	3	unknown	3	unknown	unknown	['Shotgun proteomics', 'Affinity purification coupled with mass spectrometry proteomics']	0.82	0.8	0.6	1.0	unknown	unknown	unknown	unknown	unknown	Affinity purification coupled with mass spectrometry proteomics	unknown	unknown	['LTQ Orbitrap', 'Q Exactive']	unknown	SILAC	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.886	0.994	0.444	1.0
PXD009880	shard_4	unknown	unknown	['Fibroblast', 'patient fibroblast cells']	unknown	['Inherited metabolic disorder', 'ethylmalonic encephalopathy']	cell culture	EE patient fibroblasts	unknown	Homo sapiens	Skin	0.85	0.9	0.5	1.0	unknown	case vs control	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.817	0.944	0.222	1.0	Shotgun proteomics	unknown	iodoacetamide derivatized residue	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	TMT	Orbitrap	iodoacetamide derivatized residue	unknown	unknown	0.863	0.967	0.4	1.0
PXD009931	shard_4	unknown	HeLa	permanent cell line cell	unknown	unknown	cell culture	cell culture	unknown	Homo sapiens	unknown	0.871	1.0	0.357	1.0	unknown	treated vs control	unknown	unknown	unknown	unknown	unknown	unknown	affinity purification coupled with mass spectrometry proteomics	0.817	0.944	0.222	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF-X	unknown	MS1 intensity based label-free quantification method	Orbitrap	phosphorylated residue	unknown	unknown	0.837	0.967	0.267	1.0
PXD010061	shard_4	unknown	unknown	cell culture	unknown	unknown	cell culture	cell culture	unknown	Homo sapiens	unknown	0.857	1.0	0.286	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.822	1.0	0.111	1.0	unknown	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	SILAC	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.868	0.971	0.412	1.0
PXD010132	shard_4	unknown	unknown	cell culture	unknown	normal	cell culture	cell culture	unknown	Homo sapiens	unknown	0.854	0.964	0.357	1.0	unknown	treated vs control	unknown	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.817	0.944	0.222	1.0	Shotgun proteomics	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.841	0.906	0.438	1.0
PXD010223	shard_4	unknown	U2OS	Osteoblast	unknown	Bone osteosarcoma	cell line	cell culture	unknown	Homo sapiens	bone	0.889	0.979	0.5	1.0	unknown	treated vs control	treatment	unknown	unknown	2	unknown	unknown	shotgun proteomics	0.839	0.9	0.444	1.0	Shotgun proteomics	unknown	unknown	trypsin	unknown	unknown	Hydrophilic Interaction Chromatography (HILIC)	unknown	['Q-Exactive Orbitrap and Lumos mass spectrometer', 'Q Exactive']	unknown	['SILAC', 'SILAC']	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.903	0.994	0.529	1.0
PXD010393	shard_4	unknown	HeLa	epithelial cell	unknown	normal	cell line	cell culture	unknown	Homo sapiens	cervix	0.814	0.829	0.5	1.0	unknown	unknown	unknown	unknown	46	unknown	4	unknown	shotgun proteomics	0.85	0.967	0.333	1.0	Shotgun proteomics	10 mm chloroacetamide	chloroacetamide	['LysC', 'trypsin']	27 eV	unknown	reversed-phase	HCD	['Q Exactive', 'Q Exactive HF-X Orbitrap']	unknown	label-free	Orbitrap	['cysteine carbamidomethylation', 'N-terminal acetylation', 'methionine oxidations']	5 mm tris(2-carboxyethyl)phosphine	tris(2-carboxyethyl)phosphine	0.95	0.942	0.895	1.0
PXD010538	shard_4	unknown	SH-SY5Y	neuroblastoma cells	unknown	['normal', 'neuroblastoma']	cell line	cell culture	unknown	Homo sapiens	unknown	0.89	0.993	0.467	1.0	unknown	treated vs control	NOS1 vs MOCK; rapamycin vs control; starvation vs control	unknown	unknown	unknown	unknown	unknown	Shotgun proteomics	0.811	0.889	0.333	1.0	unknown	unknown	['iodoacetamide', 'N-ethylmaleimide']	trypsin	unknown	streptavidin	unknown	unknown	Q Exactive	unknown	['SILAC', 'Label free']	Orbitrap	['iodoacetamide derivatized amino-terminal residue', 'N-terminal acetylation', 'oxidation of methionine', 'N-ethylmaleimide on cysteines', 'biotinylated iodoacetamide']	unknown	['DTT', 'ascorbic acid']	0.925	0.977	0.682	1.0
PXD010708	shard_4	unknown	unknown	unknown	unknown	unknown	biofluid	cerebrospinal fluid	unknown	Homo sapiens	brain	0.829	0.943	0.286	1.0	unknown	time course	unknown	3	69	3	3	3	['data-independent acquisition (DIA) mass spectrometry', 'shotgun proteomics', 'SWATH MS']	0.736	0.545	0.818	1.0	['DIA', 'data-independent acquisition (DIA)', 'data-dependent acquisition (DDA)']	unknown	unknown	unknown	unknown	unknown	['CSF fractionation', 'substantia nigra fractionation']	unknown	Q Exactive	unknown	label-free	Orbitrap	['Carbamidomethyl', 'Oxidation']	unknown	unknown	0.858	0.905	0.526	1.0
PXD011000	shard_4	unknown	unknown	Keratinocyte	unknown	Actinic keratosis	tissue	tape stripping skin	unknown	Homo sapiens	Skin	0.839	0.907	0.429	1.0	['5', '3', '4', 'unknown', 'unknown']	['case vs control', 'treated vs control']	['Lesional', 'nonlesional']	5	unknown	10	unknown	['unknown', 'unknown']	Shotgun proteomics	0.844	0.838	0.625	1.0	Shotgun proteomics	unknown	iodoacetamide derivatized residue	unknown	unknown	unknown	unknown	unknown	Q Exactive	unknown	Spectrum counting	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.872	0.969	0.438	1.0
PXD011175	shard_4	unknown	unknown	unknown	unknown	Melanoma	tissue	lymph node metastases	unknown	Homo sapiens	Lymph node	0.886	1.0	0.429	1.0	unknown	unknown	unknown	unknown	7	unknown	unknown	unknown	shotgun proteomics	0.828	0.967	0.222	1.0	DDA	20 mM	iodoacetamide	['Lys-C', 'trypsin']	NCE of 25	Fe(III)-NTA-IMAC	Reversed-phase high pH (HpH)	HCD	Q Exactive	ESI	label-free	Orbitrap	['phosphorylated residue', 'carbamidomethylation', 'oxidation', 'acetylation', 'phosphorylation']	10 mM	DTT	0.99	0.98	1.0	1.0
PXD011456	shard_4	unknown	unknown	fibroblast	unknown	normal	cell culture	cell culture	unknown	Homo sapiens	skin	0.836	0.9	0.429	1.0	unknown	treated vs control	methionine oxidation rates	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'Shotgun proteomics']	0.825	0.89	0.4	1.0	Shotgun proteomics	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	['Orbitrap Fusion Lumos', 'Q Exactive']	unknown	TMT	Orbitrap	['monohydroxylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.891	0.994	0.471	1.0
PXD012755	shard_4	unknown	unknown	Electrically active cell	unknown	Neurodevelopmental abnormality	tissue	cell culture	unknown	Homo sapiens	['brain', 'brain']	0.86	0.933	0.467	1.0	unknown	unknown	unknown	18	unknown	18	unknown	unknown	Shotgun proteomics	0.778	0.822	0.333	1.0	['DDA', 'SRM']	unknown	unknown	['LysC', 'trypsin']	unknown	unknown	unknown	unknown	LTQ Orbitrap Elite	unknown	['label-free', 'label-free']	['Orbitrap', 'Ion Trap']	['Carbamidomethyl', 'Oxidation', 'carbamidomethlylation of cysteines', 'oxidation of methionine']	unknown	unknown	0.882	0.927	0.591	1.0
PXD017799	shard_4	32–78	unknown	unknown	unknown	['Urinary frequency', 'Urgency of urination']	biofluid	urine samples	female	Homo sapiens	unknown	0.843	0.873	0.533	1.0	['8', '8']	case vs control	OAB vs control	16	unknown	16	2	2	bottom-up proteomics	0.855	0.75	0.9	1.0	mass spectrometry imaging	unknown	iodoacetamide	trypsin	unknown	unknown	unknown	unknown	['Q Exactive', 'Q Exactive™ Hybrid Quadrupole-Orbitrap™ Mass Spectrometer (MS) (Thermo Fisher Scientific, Waltham, MA, USA)']	nanoESI	iTRAQ	Orbitrap	['iodoacetamide derivatized residue', 'iTRAQ8plex', 'Carbamidomethyl', 'Oxidation']	unknown	unknown	0.905	0.958	0.632	1.0
PXD021106	shard_4	unknown	unknown	unknown	unknown	['rhinitis/nasosinusitis', 'adenoidal hypertrophy']	biofluid	child saliva	unknown	Homo sapiens	saliva	0.837	0.913	0.4	1.0	10	treated vs control	mouth breathing vs nose breathing	10	unknown	20	unknown	unknown	shotgun proteomics	0.861	0.856	0.667	1.0	unknown	55 mM	methyl methanethiosulfonate (MMTS)	trypsin	unknown	unknown	unknown	unknown	Q Exactive	unknown	label-free	Orbitrap	No PTMs are included in the dataset	0.05 M	tris (2-carboxyethyl) phosphine (TCEP)	0.893	0.947	0.6	1.0
PXD030990	shard_4	unknown	unknown	unknown	unknown	normal	biofluid	healthy subjects	unknown	Homo sapiens	unknown	0.829	0.943	0.286	1.0	11	cross-sectional	digestion method	11	unknown	22	2	2	Shotgun proteomics	0.9	0.844	0.889	1.0	DDA	55 mM	iodoacetamide	trypsin	30%	unknown	unknown	['CID', 'HCD']	Orbitrap Fusion	nano-electrospray ionization	label-free	['Orbitrap', 'Ion Trap']	['carbidomethylation', 'oxidation']	10 mM	dithiothreitol	0.925	0.894	0.889	1.0
PXD046331	shard_4	unknown	HEK293	epithelial cell	embryonic	normal	cell line	cell culture	unknown	Homo sapiens	kidney	0.857	0.886	0.571	1.0	unknown	treated vs control	unknown	unknown	unknown	unknown	3	3	bottom-up proteomics	0.839	0.9	0.444	1.0	DDA	unknown	unknown	trypsin	unknown	unknown	unknown	unknown	Orbitrap Exploris 480	unknown	label-free	Orbitrap	methylthiolated residue	unknown	unknown	0.877	0.993	0.4	1.0
PXD046417	shard_4	unknown	unknown	unknown	unknown	normal	unknown	unknown	unknown	['Homo sapiens', 'Saccharomyces cerevisiae']	Brain	0.82	0.933	0.267	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Bottom-up proteomics', 'Data-independent acquisition']	0.84	1.0	0.2	1.0	['DIA', 'Data-independent acquisition']	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Orbitrap Astral', 'Quadrupole Orbitrap']	unknown	label-free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.853	0.941	0.412	1.0
PXD046508	shard_4	unknown	unknown	microglia	unknown	normal	cell type	cell culture	unknown	Mus musculus	brain	0.829	0.886	0.429	1.0	unknown	treated vs control	light treatment	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.839	0.944	0.333	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free	Orbitrap	['monohydroxylated residue', 'acetylated residue', 'iodoacetamide derivatized residue']	unknown	unknown	0.85	0.912	0.471	1.0
PXD046637	shard_4	unknown	unknown	unknown	unknown	['Lung adenocarcinoma', 'adenocarcinoma in situ', 'minimally invasive adenocarcinoma', 'invasive adenocarcinoma']	unknown	unknown	unknown	Homo sapiens	Lung	0.871	1.0	0.353	1.0	unknown	cross-sectional	histological stages	3	unknown	66	unknown	unknown	targeted proteomics	0.822	0.822	0.556	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Q Exactive HF	unknown	label-free	Orbitrap	phosphorylated residue	unknown	unknown	0.833	0.933	0.333	1.0
PXD046734	shard_4	unknown	unknown	['epithelial cell', 'T cell']	unknown	Non-small cell lung carcinoma	['primary cells', 'cell culture']	cell culture	unknown	Homo sapiens	lung	0.869	0.938	0.5	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	0.8	1.0	0.0	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['Orbitrap Exploris 480', 'Q Exactive HF']	unknown	['MS1 intensity based label-free quantification method', 'SILAC']	Orbitrap	phosphorylated residue	unknown	unknown	0.879	0.994	0.412	1.0
PXD046793	shard_4	unknown	unknown	Macrophage	unknown	unknown	cell line	cell culture	unknown	Mus musculus	unknown	0.821	0.929	0.286	1.0	unknown	unknown	LPS stimulation	unknown	unknown	unknown	unknown	unknown	bottom-up proteomics	0.817	0.944	0.222	1.0	Data-dependent acquisition	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Orbitrap Eclipse	unknown	Label free	Orbitrap	No PTMs are included in the dataset	unknown	unknown	0.863	0.993	0.333	1.0
PXD046871	shard_4	unknown	['SH-SY5Y', 'IMR-32']	neuroblastoma cell	unknown	Neuroblastoma	['Cell culture', 'Malignant cell']	cell culture	unknown	Homo sapiens	unknown	0.9	1.0	0.5	1.0	unknown	time course	unknown	4	8	unknown	unknown	unknown	bottom-up proteomics	0.844	0.911	0.444	1.0	['Data-dependent acquisition', 'Data-independent acquisition']	10 mM	methyl methanethiosulfonate	trypsin	unknown	['metal oxide affinity chromatography', 'Fe-NTA']	High pH Reversed-Phase	['pseudoMS3', 'SPS MS3']	['Orbitrap Fusion Lumos', 'Orbitrap Fusion Lumos Tribrid']	unknown	['TMT', 'TMT10plex', 'TMT6plex']	Orbitrap	['TMT6plex-126 reporter+balance reagent acylated residue', 'phosphorylated residue', 'acetylated residue', 'methylthiolated residue']	5 mM	tris(2-carboxyethyl) phosphine	0.965	0.962	0.917	1.0
PXD047009	shard_4	unknown	unknown	unknown	unknown	['Pancreatic cancer', 'normal']	tissue	mouse model	unknown	Mus musculus	Pancreas	0.843	0.927	0.4	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	['bottom-up proteomics', 'Data-dependent acquisition']	0.84	1.0	0.2	1.0	Data-dependent acquisition	unknown	iodoacetamide	unknown	unknown	unknown	unknown	unknown	Orbitrap Eclipse	unknown	MS1 intensity based label-free quantification method	unknown	iodoacetamide derivatized residue	unknown	unknown	0.867	1.0	0.333	1.0
PXD047066	shard_4	['18-75', '18-75']	['HCT116', 'RKO', '293T']	Epithelial cell	unknown	['colorectal cancer', 'locally advanced rectal cancer', 'metastatic colorectal cancer']	Cell culture	['cell culture', 'colonoscopy biopsy specimens', 'radical resection specimens', 'surgical resection specimens']	unknown	Homo sapiens	['colon', 'rectum']	0.87	0.826	0.783	1.0	22	unknown	unknown	22	20	2	unknown	unknown	iTRAQ-labeling quantitative proteomics	0.894	0.967	0.556	1.0	['Data Dependent Acquisition', 'Data-dependent acquisition']	55 mM	iodoacetamide	trypsin	unknown	unknown	high-pH	unknown	['Q Exactive HF-X', 'Orbitrap Fusion Lumos']	unknown	iTRAQ	Orbitrap	No PTMs are included in the dataset	10 mM	DTT	0.926	0.947	0.765	1.0
PXD047169	shard_4	4–8 weeks	unknown	smooth muscle cell	unknown	normal	tissue	['mouse quadriceps', 'mouse tibialis anterior', 'mouse aorta']	female and male	Mus musculus	skeletal muscle	0.903	0.917	0.722	1.0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	Data-dependent acquisition	0.822	1.0	0.111	1.0	['DIA', 'data-dependent acquisition']	unknown	iodoacetamide derivatized residue	endoproteinase LysC and trypsin	['30%', 'NCE 36%']	unknown	high pH reversed-phase peptide fractionation kit (Pierce, #84868)	['HCD', 'HCD fragmentation']	['Orbitrap Exploris', 'Orbitrap Eclipse']	nanoelectrospray	['TMT', 'TMT labeling']	Orbitrap	['cysteine carbamylation', 'N-term N excision', 'carbamidomethylation of cysteine residues (+57.0215 Da)', 'oxidation of methionine residues (+15.9949 Da)', 'TMTpro on lysine residues and peptide N termini (+304.2071 Da)', 'iodoacetamide derivatized residue']	unknown	dithiothreitol (DTT)	0.928	0.904	0.88	1.0
PXD047313	shard_4	unknown	unknown	fibroblast	unknown	['mitochondrial disease', 'normal']	primary cells	patient fibroblast biopsy	female and male	Homo sapiens	skin	0.843	0.873	0.533	1.0	1	case vs control	disease group	84	unknown	84	unknown	1	bottom-up proteomics	0.772	0.7	0.778	0.889	DDA	unknown	2-chloroacetamide	trypsin	33%	unknown	unknown	HCD	Q Exactive HF	nanoESI	LFQ	Orbitrap	unknown	5 mM	1,4-dithiothreitol	0.9	0.907	0.733	1.0
