pxd	run	tissue	confidence
PXD055984	20240430_JD_237	Brain	0.4807
PXD055984	20240507_JD_238	Brain	0.6337
PXD055984	20240507_JD_239	Brain	0.5298
PXD056281	58_DT91_1	Kidney	0.5875
PXD056281	58_DT91_2	Kidney	0.5976
PXD056281	58_DT91_3	Kidney	0.569
PXD056281	59_DT92_1	Kidney	0.571
PXD056281	59_DT92_2	Kidney	0.605
PXD056281	59_DT92_3	Kidney	0.536
PXD056281	60_DT93_1	Kidney	0.7303
PXD056281	60_DT93_2	Kidney	0.6629
PXD056281	60_DT93_3	Kidney	0.6777
PXD056281	61_DT41_1	Kidney	0.3978
PXD056281	61_DT41_2	Kidney	0.4376
PXD056281	61_DT41_3	Kidney	0.3801
PXD056281	62_DT42_1	Kidney	0.3817
PXD056281	62_DT42_2	Kidney	0.3573
PXD056281	62_DT42_3	Kidney	0.3065
PXD056281	63_DT43_1	Kidney	0.4814
PXD056281	63_DT43_2	Kidney	0.4496
PXD056281	63_DT43_3	Kidney	0.3998
PXD056281	67_NT11_1	Kidney	0.3917
PXD056281	67_NT11_2	Kidney	0.4099
PXD056281	67_NT11_3	Kidney	0.4527
PXD056281	68_NT12_1	Kidney	0.5021
PXD056281	68_NT12_2	Kidney	0.495
PXD056281	68_NT12_3	Kidney	0.4849
PXD056281	69_NT13_1	Kidney	0.4981
PXD056281	69_NT13_2	Kidney	0.5443
PXD056281	69_NT13_3	Kidney	0.4952
PXD056281	70_NT21_1	Kidney	0.6109
PXD056281	70_NT21_2	Kidney	0.5576
PXD056281	70_NT21_3	Kidney	0.6275
PXD056281	71_NT22_1	Kidney	0.4909
PXD056281	71_NT22_2	Kidney	0.4309
PXD056281	71_NT22_3	Kidney	0.4677
PXD056281	72_NT23_1	Kidney	0.6031
PXD056281	72_NT23_2	Kidney	0.6022
PXD056281	72_NT23_3	Kidney	0.5959
PXD056514	b1370p10_S5_Fuji_IPA3_2h_2uM_2	Bone marrow	0.3168
PXD056514	b1370p29_S11_R2338_PF_0nM_R	Bone marrow	0.301
PXD056514	b1370p29_S12_R2338_PF_100nM	Bone marrow	0.3258
PXD056514	b1370p29_S12_R2338_PF_100nM_R	Bone marrow	0.353
PXD056514	b1370p29_S13_R2338_PF_1000nM	Bone marrow	0.3163
PXD056514	b1370p29_S18_T0741_PF_1000nM_R	Bone marrow	0.3219
PXD056514	b1370p29_S1_X1100_PF_0nM_R	Bone marrow	0.309
PXD056514	b1370p29_S25_R3762_PF_0nM	Bone marrow	0.3076
PXD056514	b1370p29_S26_R3762_PF_100nM	Bone marrow	0.3047
PXD056514	b1370p29_S27_R3762_PF_1000nM_R	Bone marrow	0.325
PXD056514	b1370p29_S2_X1100_PF_100nM_R	Bone marrow	0.3101
PXD056514	b1370p29_S32_T3676_PF_1000nM_R	Bone marrow	0.3025
PXD056514	b1370p29_S39_R9318_PF_100nM	Bone marrow	0.3331
PXD056701	TP_R4_A	Brain	0.3567
PXD056701	TP_R4_Y	Brain	0.3176
PXD056736	Whole_organ_perfusate_Sample_209	Liver	0.3037
PXD056736	Whole_organ_perfusate_Sample_210	Liver	0.3166
PXD056736	Whole_organ_perfusate_Sample_215	Liver	0.3254
PXD056781	150904-15_2515-02-AII-F03	Colon	0.312
PXD056781	150904-15_2516-02-AII-F02	Colon	0.4196
PXD056781	150904-15_2516-02-AII-F03	Colon	0.4004
PXD056781	150904-15_2520-02-AII-F02	Colon	0.3068
PXD056781	150904-15_2520-02-AII-F03	Colon	0.3166
PXD056781	150904-15_2521-02-AII-F03	Colon	0.3233
PXD056781	150904-15_2524-02-AII-F02	Colon	0.3268
PXD056781	150904-15_2524-02-AII-F03	Colon	0.4207
PXD056781	150904-15_2525-02-AII-F02	Colon	0.321
PXD056781	150904-15_2527-02-AII-F03	Colon	0.3915
PXD056781	150904-15_2601-02-AII-F02	Colon	0.3347
PXD056781	150904-15_2601-02-AII-F03	Colon	0.391
PXD057020	Met_MS2	Brain	0.4138
PXD057020	P1_MS2	Brain	0.3568
PXD057020	Tyr_MS2	Brain	0.3886
PXD057192	LysCsample11	Brain	0.4606
PXD057192	LysCsample14	Brain	0.3997
PXD057192	LysCsample28	Brain	0.4247
PXD057192	LysCsample3	Brain	0.3188
PXD057192	LysCsample30	Brain	0.3124
PXD057192	LysCsample32	Brain	0.4244
PXD057192	LysCsample33	Brain	0.3476
PXD057192	LysCsample34	Brain	0.6364
PXD057192	LysCsample35	Brain	0.3745
PXD057192	LysCsample36	Brain	0.6094
PXD057192	LysCsample38	Brain	0.4858
PXD057192	LysCsample40	Brain	0.3034
PXD057192	LysCsample44	Brain	0.4521
PXD057192	LysCsample45	Brain	0.4194
PXD057192	LysCsample46	Brain	0.5921
PXD057192	LysCsample48	Brain	0.4236
PXD057192	LysCsample6	Brain	0.3224
PXD057192	LysCsample7	Brain	0.3164
PXD057192	TrypSample1	Brain	0.6377
PXD057192	TrypSample10	Brain	0.3243
PXD057192	TrypSample11	Brain	0.678
PXD057192	TrypSample12	Brain	0.3869
PXD057192	TrypSample14	Brain	0.6648
PXD057192	TrypSample15	Brain	0.3022
PXD057192	TrypSample17	Brain	0.3209
PXD057192	TrypSample20	Brain	0.3406
PXD057192	TrypSample24	Brain	0.3479
PXD057192	TrypSample28	Brain	0.6937
PXD057192	TrypSample29	Brain	0.6242
PXD057192	TrypSample3	Brain	0.4145
PXD057192	TrypSample30	Brain	0.622
PXD057192	TrypSample31	Brain	0.5359
PXD057192	TrypSample32	Brain	0.6726
PXD057192	TrypSample33	Brain	0.5626
PXD057192	TrypSample34	Brain	0.6778
PXD057192	TrypSample35	Brain	0.603
PXD057192	TrypSample36	Brain	0.7056
PXD057192	TrypSample37	Brain	0.3649
PXD057192	TrypSample38	Brain	0.7003
PXD057192	TrypSample4	Brain	0.5091
PXD057192	TrypSample40	Brain	0.5551
PXD057192	TrypSample41	Brain	0.5984
PXD057192	TrypSample42	Brain	0.5934
PXD057192	TrypSample43	Brain	0.3773
PXD057192	TrypSample44	Brain	0.6057
PXD057192	TrypSample45	Brain	0.6569
PXD057192	TrypSample46	Brain	0.6986
PXD057192	TrypSample47	Brain	0.5613
PXD057192	TrypSample48	Brain	0.6291
PXD057192	TrypSample49	Brain	0.5151
PXD057192	TrypSample5	Brain	0.3931
PXD057192	TrypSample50	Brain	0.5134
PXD057192	TrypSample6	Brain	0.5272
PXD057192	TrypSample7	Brain	0.4338
PXD057192	TrypSample8	Brain	0.3974
PXD057192	TrypSample9	Brain	0.6241
PXD057196	HDL_21_04HR_R2	Salivary gland	0.4928
PXD057269	MIN0329_240422_PRM_GP_Tissue_aORF2p-IP_168N_Rep1	Liver	0.3864
PXD057269	MIN0330_240422_PRM_GP_Tissue_aORF2p-IP_168N_Rep2	Liver	0.408
PXD057269	MIN0331_240422_PRM_GP_Tissue_aORF2p-IP_168N_Rep3	Liver	0.3511
PXD057374	SMN_07	Prostate	0.423
PXD057456	TGvsAAV_MS2	Brain	0.3685
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_CV10_S1_01	Brain	0.5445
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_CV11_S9_09	Brain	0.358
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_CV20_S4_04	Brain	0.3774
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_CV21_S12_12	Brain	0.4878
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_CV23_S15_15	Brain	0.6016
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_CV29_S16_16	Brain	0.3214
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3C12_S6_06	Brain	0.5591
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3C13_S8_08	Brain	0.37
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3C15_S11_11	Brain	0.3384
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3C18_S14_14	Brain	0.3157
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3C6_S3_03	Brain	0.4552
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3V12_S5_05	Brain	0.6
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3V13_S13_13	Brain	0.4821
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3V15_S7_07	Brain	0.5335
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3V6_S2_02	Brain	0.421
PXD057677	20240316_Lumos_OTIT_Zohaib_Santambrogio_Homogenate_X3V7_S10_10	Brain	0.4757
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_CV11_S9_25	Brain	0.5451
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_CV20_S4_20	Brain	0.5706
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_CV21_S12_28	Brain	0.3451
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_X3C12_S6_22	Brain	0.5579
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_X3C13_S8_24	Brain	0.5834
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_X3C6_S3_19	Brain	0.4814
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_X3V12_S5_21	Brain	0.4478
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_X3V15_S7_23	Brain	0.5767
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_X3V6_S2_18	Brain	0.3309
PXD057677	20240319_Lumos_OTIT_Zohaib_Santambrogio_Pellet_X3V7_S10_26	Brain	0.3787
PXD057759	20210217_71020_AlexandreUFPR_N981_1	Heart	0.3279
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD1	Liver	0.3691
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD10	Liver	0.3995
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD11	Liver	0.3435
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD12	Liver	0.3962
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD13	Liver	0.3817
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD14	Liver	0.4103
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD15	Liver	0.3509
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD16	Liver	0.3004
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD17	Liver	0.3642
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD18	Liver	0.3617
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD2	Liver	0.3152
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD3	Liver	0.4003
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD4	Liver	0.3742
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD5	Liver	0.3924
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD6	Liver	0.3975
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD7	Liver	0.4029
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD8	Liver	0.3814
PXD057932	20210827_EX2_UM1_wu000024_SA_EXT00_PTP5_proteomeD9	Liver	0.3578
PXD057968	Ind1_220823_Lysate_Control_1_30min	Monocytes	0.3155
PXD057968	Ind1_220823_Lysate_Control_1_90min	Monocytes	0.3238
PXD057968	Ind1_220823_Lysate_Control_2_90min	Bone marrow	0.3325
PXD057968	Ind1_220823_Lysate_Control_3_30min	Monocytes	0.3712
PXD057968	Ind1_220823_Lysate_Control_3_90min	Monocytes	0.3269
PXD057968	Ind1_220823_Lysate_Control_4_30min	Monocytes	0.3365
PXD057968	Ind1_220823_Lysate_Control_4_90min	Bone marrow	0.3148
PXD057968	Ind1_220823_Lysate_Ionomycin_1_30min	Monocytes	0.3437
PXD057968	Ind1_220823_Lysate_Ionomycin_2_90min	Monocytes	0.3287
PXD057968	Ind1_220823_Lysate_Ionomycin_3_30min	Monocytes	0.3342
PXD057968	Ind1_220823_Lysate_Ionomycin_4_30min	Monocytes	0.3089
PXD057968	Ind1_220823_Lysate_Ionomycin_4_90min	Monocytes	0.3484
PXD057968	Ind1_220823_Lysate_PMA_1_30min	Monocytes	0.3409
PXD057968	Ind1_220823_Lysate_PMA_1_90min	Monocytes	0.3425
PXD057968	Ind1_220823_Lysate_PMA_2_30min	Monocytes	0.3451
PXD057968	Ind1_220823_Lysate_PMA_2_90min	Monocytes	0.3571
PXD057968	Ind1_220823_Lysate_PMA_3_30min	Monocytes	0.3309
PXD057968	Ind1_220823_Lysate_PMA_3_90min	Monocytes	0.312
PXD057968	Ind1_220823_Lysate_PMA_4_30min	Monocytes	0.3063
PXD057968	Ind1_220823_Lysate_PMA_4_90min	Monocytes	0.3517
PXD057968	Ind1_220823_Secretome_Control_1_90min	Monocytes	0.3259
PXD057968	Ind1_220823_Secretome_Control_3_30min	Monocytes	0.3208
PXD057968	Ind1_220823_Secretome_Control_4_30min	Monocytes	0.3002
PXD057968	Ind1_220823_Secretome_Control_4_90min	Monocytes	0.3016
PXD057968	Ind1_220823_Secretome_Ionomycin_1_30min	Monocytes	0.3409
PXD057968	Ind1_220823_Secretome_Ionomycin_1_90min	Monocytes	0.373
PXD057968	Ind1_220823_Secretome_Ionomycin_3_30min	Monocytes	0.3214
PXD057968	Ind1_220823_Secretome_Ionomycin_4_90min	Monocytes	0.3093
PXD057968	Ind2_220930_Lysate_Control_1_30min	Monocytes	0.3896
PXD057968	Ind2_220930_Lysate_Control_1_90min	Monocytes	0.3393
PXD057968	Ind2_220930_Lysate_Control_2_30min	Monocytes	0.3334
PXD057968	Ind2_220930_Lysate_Control_2_90min	Monocytes	0.3614
PXD057968	Ind2_220930_Lysate_Control_3_30min	Monocytes	0.3502
PXD057968	Ind2_220930_Lysate_Control_3_90min	Monocytes	0.3249
PXD057968	Ind2_220930_Lysate_Ionomycin_1_30min	Monocytes	0.3693
PXD057968	Ind2_220930_Lysate_Ionomycin_1_90min	Monocytes	0.3355
PXD057968	Ind2_220930_Lysate_Ionomycin_2_30min	Monocytes	0.3617
PXD057968	Ind2_220930_Lysate_Ionomycin_2_90min	Monocytes	0.3307
PXD057968	Ind2_220930_Lysate_Ionomycin_3_90min	Monocytes	0.3308
PXD057968	Ind2_220930_Lysate_PMA_1_30min	Monocytes	0.3835
PXD057968	Ind2_220930_Lysate_PMA_1_90min	Monocytes	0.375
PXD057968	Ind2_220930_Lysate_PMA_2_30min	Monocytes	0.3196
PXD057968	Ind2_220930_Lysate_PMA_2_90min	Monocytes	0.3216
PXD057968	Ind2_220930_Lysate_PMA_3_30min	Monocytes	0.3173
PXD057968	Ind2_220930_Lysate_PMA_3_90min	Monocytes	0.327
PXD057968	Ind2_220930_Secretome_Control_1_90min	Monocytes	0.3025
PXD057968	Ind2_220930_Secretome_Control_2_30min	Monocytes	0.3385
PXD057968	Ind2_220930_Secretome_Control_3_90min	Monocytes	0.3927
PXD057968	Ind2_220930_Secretome_Ionomycin_1_90min	Monocytes	0.3108
PXD057968	Ind3_221010_Lysate_Control_1_30min	Monocytes	0.3561
PXD057968	Ind3_221010_Lysate_Control_1_90min	Monocytes	0.3878
PXD057968	Ind3_221010_Lysate_Control_2_30min	Monocytes	0.348
PXD057968	Ind3_221010_Lysate_Control_3_90min	Monocytes	0.3625
PXD057968	Ind3_221010_Lysate_Ionomycin_1_90min	Monocytes	0.3717
PXD057968	Ind3_221010_Lysate_Ionomycin_2_30min	Monocytes	0.3926
PXD057968	Ind3_221010_Lysate_Ionomycin_2_90min	Monocytes	0.3368
PXD057968	Ind3_221010_Lysate_Ionomycin_3_30min	Monocytes	0.3323
PXD057968	Ind3_221010_Lysate_Ionomycin_3_90min	Monocytes	0.3616
PXD057968	Ind3_221010_Lysate_PMA_1_30min	Monocytes	0.4151
PXD057968	Ind3_221010_Lysate_PMA_1_90min	Monocytes	0.3764
PXD057968	Ind3_221010_Lysate_PMA_2_30min	Monocytes	0.3071
PXD057968	Ind3_221010_Lysate_PMA_2_90min	Monocytes	0.4007
PXD057968	Ind3_221010_Lysate_PMA_3_30min	Monocytes	0.4143
PXD057968	Ind3_221010_Secretome_Control_1_90min	Monocytes	0.3767
PXD057968	Ind3_221010_Secretome_Control_2_30min	Monocytes	0.3334
PXD057968	Ind3_221010_Secretome_Control_2_90min	Monocytes	0.3658
PXD057968	Ind3_221010_Secretome_Control_3_30min	Monocytes	0.3436
PXD057968	Ind3_221010_Secretome_Control_3_90min	Monocytes	0.3807
PXD057968	Ind3_221010_Secretome_Ionomycin_2_90min	Monocytes	0.3185
PXD057968	Ind3_221010_Secretome_Ionomycin_3_30min	Monocytes	0.3007
PXD057968	Ind3_221010_Secretome_Ionomycin_3_90min	Monocytes	0.3222
PXD058014	04978_P055094_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3301
PXD058014	04978_P055099_15SPD_FMS-30-40-50-60-70_R1	Heart	0.324
PXD058014	04978_P055102_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3095
PXD058014	04978_P055107_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3046
PXD058014	04978_P055164_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3011
PXD058014	04978_P055175_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3046
PXD058014	04978_P055177_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3422
PXD058014	04978_P055177_15SPD_FMS-35-45-55-65-75_R1	Tonsil	0.3188
PXD058014	04978_P055182_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3442
PXD058014	04978_P055182_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3123
PXD058014	04978_P055189_15SPD_FMS-35-45-55-65-75_R1	Heart	0.3003
PXD058014	04978_P055191_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.304
PXD058014	04978_P055194_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3042
PXD058014	04978_P055202_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3226
PXD058014	04978_P055202_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3434
PXD058014	04978_P055210_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.331
PXD058014	04978_P055214_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3202
PXD058014	04978_P055229_15SPD_FMS-30-40-50-60-70_R1	Ovary	0.3103
PXD058014	04978_P055230_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3325
PXD058014	04978_P055230_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3447
PXD058014	04978_P055237_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3241
PXD058014	04978_P055237_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3534
PXD058014	04978_P055256_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3028
PXD058014	04978_P055259_15SPD_FMS-30-40-50-60-70_R1	Heart	0.3559
PXD058014	04978_P055259_15SPD_FMS-35-45-55-65-75_R1	Heart	0.3845
PXD058014	04978_P055265_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3777
PXD058014	04978_P055265_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.347
PXD058014	04978_P055270_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3056
PXD058014	04978_P055276_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3063
PXD058014	04978_P055278_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3601
PXD058014	04978_P055278_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.313
PXD058014	04978_P055281_15SPD_FMS-30-40-50-60-70_R1	Esophagus	0.3017
PXD058014	04978_P055281_15SPD_FMS-35-45-55-65-75_R1	Esophagus	0.3105
PXD058160	az01293_02162024	Brain	0.4974
PXD058160	az01294_02162024	Brain	0.4854
PXD058160	az01295_02162024	Brain	0.3855
PXD058160	az01296_02162024	Brain	0.5228
PXD058160	az01297_02182024	Brain	0.4153
PXD058160	az01298_02182024	Brain	0.5002
PXD058160	az01300_02182024	Brain	0.5296
PXD058160	az01301_02182024	Brain	0.4516
PXD058160	az01303_02182024	Brain	0.3581
PXD058160	az01304_02182024	Brain	0.5089
PXD058160	az01306_02182024	Brain	0.3804
PXD058160	az01307_02182024	Brain	0.4697
PXD058160	az01308_02182024	Brain	0.4236
PXD058160	az01309_02182024	Brain	0.5339
PXD058160	az01310_02182024	Brain	0.3925
PXD058160	az01311_02182024	Brain	0.3716
PXD058160	az01313_02182024	Brain	0.3463
PXD058160	az01315_02182024	Brain	0.419
PXD058160	az01316_02182024	Brain	0.4894
PXD058160	az01317_02182024	Brain	0.3163
PXD058160	az01326_02192024	Brain	0.4608
PXD058160	az01327_02192024	Brain	0.5482
PXD058160	az01328_02192024	Brain	0.4587
PXD058160	az01329_02192024	Brain	0.4211
PXD058160	az01330_02192024	Brain	0.4944
PXD058160	az01332_02192024	Brain	0.3063
PXD058160	az01333_02192024	Brain	0.3832
PXD058160	az01334_02192024	Brain	0.3696
PXD058160	az01335_02192024	Brain	0.3844
PXD058160	az01337_02192024	Brain	0.4897
PXD058348	P10A_HighpH_FT	Prostate	0.3002
PXD058348	P10A_HighpH_Fxn4	Prostate	0.4057
PXD058348	P10B_HighpH_Fxn4	Prostate	0.4274
PXD058348	P16A_HighpH_Fxn4	Prostate	0.489
PXD058348	P16A_HighpH_Fxn5	Prostate	0.4865
PXD058348	P16A_HighpH_Fxn6	Prostate	0.4772
PXD058348	P16A_HighpH_Fxn78	Prostate	0.4839
PXD058348	P16B_HighpH_Fxn4	Prostate	0.4792
PXD058348	P17A_HighpH_Fxn5_Repeat	Prostate	0.4583
PXD058348	P17A_HighpH_Fxn6	Prostate	0.4271
PXD058348	P17A_HighpH_Fxn6_Repeat	Prostate	0.4401
PXD058348	P17A_HighpH_Fxn8	Prostate	0.306
PXD058348	P18A_HighpH_Fxn19	Prostate	0.4584
PXD058348	P18A_HighpH_Fxn2	Prostate	0.4601
PXD058348	P18A_HighpH_Fxn3	Prostate	0.4168
PXD058348	P18B_HighpH_Fxn4	Prostate	0.4791
PXD058348	P18B_HighpH_Fxn5	Prostate	0.4752
PXD058348	P18B_HighpH_Fxn6	Prostate	0.4634
PXD058348	P18B_HighpH_Fxn78	Prostate	0.4402
PXD058348	P1A_HighpH_Fxn5	Prostate	0.3065
PXD058348	P20B_HighpH_Fxn5	Prostate	0.4703
PXD058348	P26A_HighpH_Fxn4	Prostate	0.3064
PXD058348	P28A_HighpH_Fxn2	Prostate	0.4634
PXD058348	P29A_HighpH_Fxn5	Prostate	0.4577
PXD058348	P29A_HighpH_Fxn78	Prostate	0.4605
PXD058348	P2A_HighpH_Fxn3	Prostate	0.3073
PXD058348	P30B_HighpH_Fxn78	Prostate	0.3929
PXD058348	P31B_HighpH_Fxn19	Prostate	0.4499
PXD058348	P31B_HighpH_Fxn2	Prostate	0.4687
PXD058348	P31B_HighpH_Fxn5	Prostate	0.4679
PXD058348	P31B_HighpH_Fxn6	Prostate	0.4856
PXD058348	P31B_HighpH_Fxn78	Prostate	0.4651
PXD058348	P32B_HighpH_Fxn78	Prostate	0.3066
PXD058348	P4A_HighpH_Fxn3	Prostate	0.3532
PXD058348	P5B_HighpH_Fxn5	Prostate	0.4531
PXD058348	P7A_HighpH_Fxn19	Prostate	0.3229
PXD058348	P7A_HighpH_Fxn3	Prostate	0.3029
PXD058348	P7A_HighpH_Fxn4	Prostate	0.3229
PXD058348	P7A_HighpH_Fxn5	Prostate	0.301
PXD058348	P7A_HighpH_Fxn6	Prostate	0.3003
PXD058348	P9A_HighpH_Fxn3	Prostate	0.306
PXD058348	P9A_HighpH_Fxn5	Prostate	0.303
PXD058418	240312_EX1_sloosl_N_probe_2	Skeletal muscle	0.3105
PXD058567	220311_C22_011_OE480_Thermo_Rev06_22_011_PAR_AR	Esophagus	0.3213
PXD058567	220311_C22_012_OE480_Thermo_Rev06_22_011_PAR_AR_2	Esophagus	0.3057
PXD058689	Gleason_Lumos1_2_04	Prostate	0.3048
PXD058689	Gleason_Lumos1_2_07	Prostate	0.467
PXD058689	Gleason_Lumos1_2_09	Prostate	0.3045
PXD058689	Gleason_Lumos1_2_16	Prostate	0.3381
PXD058689	Gleason_Lumos1_2_17	Prostate	0.354
PXD058689	Gleason_Lumos1_4_05	Prostate	0.3752
PXD058689	Gleason_Lumos1_4_07	Prostate	0.3491
PXD058689	Gleason_Lumos1_4_09	Prostate	0.4023
PXD058689	Gleason_Lumos1_4_10	Prostate	0.3323
PXD058689	Gleason_Lumos1_4_11	Prostate	0.3076
PXD058689	Gleason_Lumos1_4_18	Prostate	0.3079
PXD058689	Gleason_Lumos1_4_19	Prostate	0.4446
PXD058689	Gleason_Lumos1_4_21	Prostate	0.301
PXD058689	Gleason_Lumos1_6_01	Prostate	0.5103
PXD058689	Gleason_Lumos1_6_02	Prostate	0.4657
PXD058689	Gleason_Lumos1_6_03	Prostate	0.5181
PXD058689	Gleason_Lumos1_6_04	Prostate	0.5166
PXD058689	Gleason_Lumos1_6_05	Prostate	0.4709
PXD058689	Gleason_Lumos1_6_06	Prostate	0.5329
PXD058689	Gleason_Lumos1_6_07	Prostate	0.5074
PXD058689	Gleason_Lumos1_6_08	Prostate	0.446
PXD058689	Gleason_Lumos1_6_09	Prostate	0.4536
PXD058689	Gleason_Lumos1_6_10	Prostate	0.524
PXD058689	Gleason_Lumos1_6_11	Prostate	0.4105
PXD058689	Gleason_Lumos1_6_12	Prostate	0.4532
PXD058689	Gleason_Lumos1_6_13	Prostate	0.4527
PXD058689	Gleason_Lumos1_6_14	Prostate	0.4577
PXD058689	Gleason_Lumos1_6_15	Prostate	0.3964
PXD058689	Gleason_Lumos1_6_17	Prostate	0.4664
PXD058689	Gleason_Lumos1_6_18	Prostate	0.508
PXD058689	Gleason_Lumos1_6_19	Prostate	0.383
PXD058689	Gleason_Lumos1_6_20	Prostate	0.4406
PXD058689	Gleason_Lumos1_6_21	Prostate	0.4831
PXD058689	Gleason_Lumos1_6_22	Prostate	0.4704
PXD058689	Gleason_Lumos1_6_23	Prostate	0.4448
PXD058689	Gleason_Lumos1_6_24	Prostate	0.4367
PXD058689	Gleason_Lumos2_1_02	Prostate	0.3665
PXD058689	Gleason_Lumos2_1_03	Prostate	0.327
PXD058689	Gleason_Lumos2_1_04	Prostate	0.3165
PXD058689	Gleason_Lumos2_1_05	Prostate	0.3029
PXD058689	Gleason_Lumos2_1_06	Prostate	0.3113
PXD058689	Gleason_Lumos2_1_07	Prostate	0.4632
PXD058689	Gleason_Lumos2_1_08	Prostate	0.4729
PXD058689	Gleason_Lumos2_1_09	Prostate	0.4365
PXD058689	Gleason_Lumos2_1_12	Prostate	0.308
PXD058689	Gleason_Lumos2_1_13	Prostate	0.324
PXD058689	Gleason_Lumos2_1_17	Prostate	0.472
PXD058689	Gleason_Lumos2_1_18	Prostate	0.3578
PXD058689	Gleason_Lumos2_1_20	Prostate	0.3191
PXD058689	Gleason_Lumos2_1_21	Prostate	0.3016
PXD058689	Gleason_Lumos2_3_03	Prostate	0.4973
